Positions,Velocities,Inputs,Total_Costs,Terminal_Costs
2.356194490192345,14.08887162627091,147.82543378614912,271.03713415180636,
3.765081652819436,1.5548057661969221,-118.40394107729983,3.050256001619977,
3.9205622294391285,0.06879081570812746,-20.587926365206457,0.14948146267173687,
3.9274413110099413,-0.0039568989639317004,-7.619458345953535,0.14388153016953772,
3.9270456211135483,-0.000952652405470415,-6.9097993036456,0.14389671080180882,
3.926950355873001,-7.58001662463412e-05,-6.92832915137372,0.14390771868027188,
3.9269427758563764,-1.257197707553549e-06,-6.935691420756494,0.1439087463124604,
3.926942650136606,4.2824924836699133e-07,-6.9363674132114825,0.14390876969349778,
3.9269426929615308,5.6799269975727223e-08,-6.936387110056342,0.14390876454020096,
3.926942698641458,3.079811889122372e-09,-6.936384229829847,0.14390876379495957,
3.926942698949439,-8.434231496623585e-11,-6.936383763678754,0.1439087637510639,
3.926942698941005,-3.238594356874433e-11,-6.93638373365413,0.14390876375178474,
3.9269426989377663,-2.9518720105823833e-12,-6.936383733820845,0.143908763752193,
3.926942698937471,-8.337983445566226e-14,-6.936383734064034,0.14390876375223288,
3.9269426989374625,1.3767705212808661e-14,-6.936383734089698,0.14390876375223416,
3.926942698937464,3.4988682975095345e-15,-6.936383734090715,0.14390876375223405,
3.9269426989374643,-1.8479385760993959e-16,-6.936383734090657,0.14390876375223396,
3.9269426989374643,-1.6117106061727058e-15,-6.936383734090638,0.14390876375223396,
3.9269426989374643,-2.318417493851672e-15,-6.936383734090631,0.14390876375223394,
3.926942698937464,5.116226378365506e-15,-6.936383734090549,0.14390876375223405,
3.9269426989374643,-7.955196573912587e-16,-6.93638373409068,0.143908763752234,
3.9269426989374643,-8.931120592151363e-18,-6.936383734090616,0.14390876375223394,
3.9269426989374643,-2.0979926934662322e-15,-6.936383734090645,0.14390876375223402,
3.9269426989374643,-1.673231414318645e-15,-6.93638373409062,0.14390876375223396,
3.9269426989374643,-1.5956138089995291e-15,-6.936383734090623,0.14390876375223396,
3.9269426989374643,-7.456607202348394e-16,-6.936383734090615,0.14390876375223402,
3.9269426989374643,-5.234632990479656e-16,-6.936383734090621,0.143908763752234,
3.9269426989374643,-5.748655740912272e-16,-6.936383734090625,0.143908763752234,
3.9269426989374643,-1.5519048773096462e-15,-6.936383734090634,0.14390876375223394,
3.9269426989374643,-1.6727954231341348e-15,-6.936383734090625,0.14390876375223396,
3.9269426989374643,-1.7333213234459993e-15,-6.936383734090625,0.14390876375223394,
3.9269426989374643,-1.1331917252759623e-15,-6.936383734090618,0.14390876375223405,
3.9269426989374643,-1.5132878289719829e-15,-6.936383734090628,0.143908763752234,
3.9269426989374643,8.917042711268707e-16,-6.9363837340906,0.14390876375223402,
3.9269426989374643,9.211331902131761e-16,-6.936383734090624,0.14390876375223402,
3.9269426989374643,-1.981464472475629e-15,-6.936383734090653,0.14390876375223396,
3.9269426989374643,-9.433368360435439e-16,-6.936383734090613,0.14390876375223396,
3.9269426989374643,-1.9854383040714694e-15,-6.936383734090635,0.14390876375223402,
3.9269426989374643,-1.5915160108362147e-15,-6.9363837340906205,0.14390876375223396,
3.9269426989374643,-1.6734438703121242e-15,-6.936383734090625,0.14390876375223396,
3.9269426989374643,-1.6198188939990445e-15,-6.936383734090623,0.14390876375223396,
3.9269426989374643,-1.124797003266457e-15,-6.936383734090619,0.14390876375223396,
3.9269426989374643,9.674410237808766e-16,-6.936383734090603,0.14390876375223396,
3.9269426989374643,-1.0963439078364057e-15,-6.9363837340906445,0.143908763752234,
3.9269426989374643,-1.726411664388515e-15,-6.93638373409063,0.14390876375223394,
3.9269426989374643,-2.0857811093435833e-15,-6.936383734090628,0.14390876375223396,
3.9269426989374643,-1.6961768596067525e-15,-6.9363837340906205,0.14390876375223405,
3.9269426989374643,-2.3512228014418487e-15,-6.93638373409063,0.14390876375223396,
3.926942698937464,5.3378157247073235e-15,-6.936383734090547,0.14390876375223405,
3.9269426989374643,-1.9782553635153815e-17,-6.936383734090674,0.14390876375223396,
3.9269426989374643,-2.1502206063366762e-15,-6.936383734090645,,
