Positions,Velocities,Inputs,Total_Costs,Terminal_Costs
3.9269908169872414,-0.2873282584553585,-9.810000107993615,1322.0079918701786,3902.9023059002852
3.8982579911417057,-0.5746565169129714,-9.81000010801616,1075.2548140531671,3902.9013471918342
3.8407923394504087,-0.8821995021163976,-9.810000107972828,837.4209949093153,3902.902175492693
3.752572389238769,-1.2318226479037595,-9.810000107894178,616.9352778751204,3902.901732190021
3.6293901244483933,-1.6500521695097499,-9.810000107733227,421.79160344090775,3902.901690427061
3.4643849074974185,-2.171275742171567,-9.810000107332996,259.41181187958557,3902.901826502128
3.247257333280262,-2.8410870164715405,-9.810000105837737,136.12695590780868,3902.9020049628784
2.963148631633108,-2.451399558469563,2.862231884929475,55.92447169658032,3902.9228355239356
2.7180086757861517,-1.6445255943613901,9.810000104017377,18.479390670058926,3902.9006991670603
2.5535561163500127,-1.0667463257648433,9.810000102905775,5.1131816921083075,3902.8922713066436
2.446881483773528,-0.6299349059062681,9.810000101245807,1.099413729309774,3902.884686689267
2.3838879931829013,-0.27693536424174703,9.810000094566588,0.23254072112649157,3905.0454898183516
2.35619445667303,2.5083640505366915e-05,9.511584730228089,0.14396930661771723,3905.79222910913
2.356196965015686,0.0016825780669935788,6.9532927003670295,0.14388796336383614,3902.939921907439
2.3563652228223857,-0.0010718365541003785,6.909156210057411,0.14392561024114375,3902.9401240771112
2.356258039166976,-0.000124156586081238,6.945009897997973,0.1439108381523755,3902.940079093056
2.3562456235083675,-5.305277390938172e-06,6.937465201234442,0.14390916451261898,3902.940072932682
2.3562450929806285,3.1642522423383707e-07,6.936419034028626,0.14390908624835774,3902.940072613337
2.356245124623151,6.918732700346647e-08,6.936364024931762,0.14390908969783522,3902.9400726223876
2.3562451315418835,4.907119115739257e-09,6.936365635002305,0.14390909059332682,3902.940072625399
2.3562451320325954,2.5515722903144723e-11,6.936366180992627,0.14390909066129637,3902.940072625646
2.356245132035147,-3.124387135458855e-11,6.936366225836962,0.14390909066208335,3902.940072625646
2.356245132032023,-3.3794526151011833e-12,6.9363662266655,0.14390909066169502,3902.940072625646
2.356245132031685,-1.31353275153491e-13,6.9363662264410095,0.14390909066164984,3902.940072625646
2.3562451320316717,1.0516584890256364e-14,6.936366226412291,0.14390909066164778,3902.940072625646
2.3562451320316726,2.8952941389867592e-15,6.936366226410889,0.1439090906616479,3902.940072625646
2.356245132031673,-1.190277802536055e-15,6.936366226410919,0.143909090661648,3902.940072625646
2.356245132031673,2.545408545398531e-15,6.9363662264109935,0.1439090906616479,3902.940072625646
2.3562451320316735,-2.0700129978179493e-15,6.93636622641091,0.14390909066164798,3902.940072625646
2.3562451320316735,-1.865329180179842e-15,6.936366226410955,0.143909090661648,3902.940072625646
2.3562451320316735,-3.4969314770261217e-15,6.936366226410938,0.143909090661648,3902.940072625646
2.356245132031673,1.9029645480922452e-15,6.936366226411008,0.14390909066164795,3902.940072625646
2.356245132031673,1.2553570379394974e-15,6.93636622641095,0.14390909066164795,3902.940072625646
2.356245132031673,1.2661448495557281e-15,6.936366226410956,0.14390909066164795,3902.940072625646
2.356245132031673,2.0866012910569776e-15,6.936366226410964,0.14390909066164792,3902.940072625646
2.356245132031673,1.2452604052082261e-15,6.936366226410948,0.14390909066164792,3902.940072625646
2.356245132031673,6.692237909666776e-17,6.936366226410945,0.14390909066164798,3902.940072625646
2.356245132031673,1.478445187455546e-16,6.936366226410957,0.14390909066164795,3902.940072625646
2.356245132031673,1.3974010750622545e-15,6.936366226410969,0.14390909066164795,3902.940072625646
2.356245132031673,2.2202834189244403e-15,6.936366226410964,0.1439090906616479,3902.940072625646
2.356245132031673,-1.2578235978819019e-15,6.936366226410922,0.14390909066164795,3902.940072625646
2.356245132031673,1.128031045308231e-15,6.93636622641098,0.14390909066164798,3902.940072625646
2.356245132031673,-1.0581406627643841e-15,6.936366226410934,0.143909090661648,3902.940072625646
2.356245132031673,-1.3740907283538162e-15,6.936366226410953,0.14390909066164798,3902.940072625646
2.356245132031673,1.0203291119989522e-15,6.93636622641098,0.14390909066164792,3902.940072625646
2.356245132031673,3.613239265079504e-16,6.93636622641095,0.14390909066164795,3902.940072625646
2.356245132031673,-1.0274712938102004e-15,6.936366226410942,0.143909090661648,3902.940072625646
2.356245132031673,2.226124558128706e-15,6.936366226410989,0.14390909066164792,3902.940072625646
2.3562451320316735,-1.626371021364037e-15,6.936366226410918,0.14390909066164795,3902.940072625646
2.3562451320316735,-4.02484306733647e-15,6.93636622641093,0.14390909066164806,3902.940072625646
2.356245132031673,2.2731653798874207e-15,6.936366226411017,,
