position,velocity,cost
2.356194490192345,-10.0,994.2491828434705
2.356194490192345,-9.833333333333334,984.3245703197784
2.356194490192345,-9.666666666666666,974.4686553669819
2.356194490192345,-9.5,964.6814361777908
2.356194490192345,-9.333333333333334,954.9629109118807
2.356194490192345,-9.166666666666666,945.3130776968422
2.356194490192345,-9.0,935.7319346291345
2.356194490192345,-8.833333333333334,926.2194797750421
2.356194490192345,-8.666666666666666,916.7757111716406
2.356194490192345,-8.5,907.4006268277627
2.356194490192345,-8.333333333333334,898.09422472497
2.356194490192345,-8.166666666666666,888.8565028185272
2.356194490192345,-8.0,879.6874590383819
2.356194490192345,-7.833333333333334,870.5870912901414
2.356194490192345,-7.666666666666667,861.5553974560576
2.356194490192345,-7.5,852.5923753960118
2.356194490192345,-7.333333333333334,843.6980229484984
2.356194490192345,-7.166666666666667,834.8723379316143
2.356194490192345,-7.0,826.1153181440436
2.356194490192345,-6.833333333333334,817.4269613660481
2.356194490192345,-6.666666666666667,808.8072653604543
2.356194490192345,-6.5,800.2562278736381
2.356194490192345,-6.333333333333334,791.7738466365172
2.356194490192345,-6.166666666666667,783.3601193655306
2.356194490192345,-6.0,775.0150437636262
2.356194490192345,-5.833333333333334,766.7386175212423
2.356194490192345,-5.666666666666667,758.5308383172868
2.356194490192345,-5.5,750.3917038201167
2.356194490192345,-5.333333333333334,742.3212116885112
2.356194490192345,-5.166666666666667,734.3193595726444
2.356194490192345,-5.0,726.386145115054
2.356194490192345,-4.833333333333334,718.5215659516051
2.356194490192345,-4.666666666666667,710.725619712453
2.356194490192345,-4.5,702.9983040229968
2.356194490192345,-4.333333333333334,695.3396165048338
2.356194490192345,-4.166666666666667,687.7495547767057
2.356194490192345,-4.0,680.2281164554404
2.356194490192345,-3.833333333333334,672.7752991568896
2.356194490192345,-3.666666666666667,665.3911004968585
2.356194490192345,-3.5,658.0755180920324
2.356194490192345,-3.333333333333334,650.828549560895
2.356194490192345,-3.166666666666667,643.6501925246407
2.356194490192345,-3.0,636.5404446080817
2.356194490192345,-2.833333333333334,629.4993034405464
2.356194490192345,-2.666666666666667,622.5267666567734
2.356194490192345,-2.5,615.6228318977932
2.356194490192345,-2.333333333333334,608.7874968118093
2.356194490192345,-2.166666666666667,602.0207590550659
2.356194490192345,-2.0,595.3226162927104
2.356194490192345,-1.833333333333334,588.6930661996481
2.356194490192345,-1.6666666666666679,582.132106461387
2.356194490192345,-1.5,575.6397347748747
2.356194490192345,-1.333333333333334,569.215948849329
2.356194490192345,-1.1666666666666679,562.8607464070556
2.356194490192345,-1.0,556.5741251842602
2.356194490192345,-0.8333333333333339,550.3560829318507
2.356194490192345,-0.6666666666666679,544.2066174162284
2.356194490192345,-0.5,538.1257264200731
2.356194490192345,-0.3333333333333339,532.113407743115
2.356194490192345,-0.16666666666666785,526.1696592028998
2.356194490192345,0.0,520.2944786355421
2.356194490192345,0.16666666666666607,514.4878638964707
2.356194490192345,0.33333333333333215,508.74981286116156
2.356194490192345,0.5,503.0803234258614
2.356194490192345,0.6666666666666661,497.47939350830313
2.356194490192345,0.8333333333333321,491.9470210484066
2.356194490192345,1.0,486.48320400897325
2.356194490192345,1.166666666666666,481.0879403763669
2.356194490192345,1.3333333333333321,475.7612281611848
2.356194490192345,1.5,470.5030653989186
2.356194490192345,1.666666666666666,465.31345015060265
2.356194490192345,1.8333333333333321,460.1923805034535
2.356194490192345,2.0,455.13985457149573
2.356194490192345,2.166666666666666,450.1558704961793
2.356194490192345,2.333333333333332,445.2404264469826
2.356194490192345,2.5,440.39352062200646
2.356194490192345,2.666666666666666,435.6151512485554
2.356194490192345,2.833333333333332,430.9053165837087
2.356194490192345,3.0,426.26401491487735
2.356194490192345,3.166666666666666,421.6912445603523
2.356194490192345,3.333333333333332,417.1870038698387
2.356194490192345,3.5,412.75129122497873
2.356194490192345,3.666666666666666,408.3841050398644
2.356194490192345,3.833333333333332,404.08544376153503
2.356194490192345,4.0,399.8553058704659
2.356194490192345,4.166666666666666,395.6936898810423
2.356194490192345,4.333333333333332,391.60059434202367
2.356194490192345,4.5,387.57601783699323
2.356194490192345,4.666666666666666,383.6199589847978
2.356194490192345,4.833333333333332,379.7324164399731
2.356194490192345,5.0,375.91338889315824
2.356194490192345,5.166666666666666,372.16287507149593
2.356194490192345,5.333333333333332,368.48087373902337
2.356194490192345,5.5,364.8673836970469
2.356194490192345,5.666666666666666,361.32240378450626
2.356194490192345,5.833333333333332,357.8459328783268
2.356194490192345,6.0,354.4379698937562
2.356194490192345,6.166666666666664,351.0985137846921
2.356194490192345,6.333333333333332,347.82756354399316
2.356194490192345,6.5,344.62511820378137
2.356194490192345,6.666666666666664,341.4911768357268
2.356194490192345,6.833333333333332,338.4257385513241
2.356194490192345,7.0,335.4288025021531
2.356194490192345,7.166666666666664,332.50036788012676
2.356194490192345,7.333333333333332,329.64043391772617
2.356194490192345,7.5,326.84899988822485
2.356194490192345,7.666666666666664,324.1260651058949
2.356194490192345,7.833333333333332,321.4716289262046
2.356194490192345,8.0,318.8856907460005
2.356194490192345,8.166666666666664,316.3682500036767
2.356194490192345,8.333333333333332,313.9193061793305
2.356194490192345,8.5,311.53885879490554
2.356194490192345,8.666666666666664,309.2269074143205
2.356194490192345,8.833333333333332,306.98345164358466
2.356194490192345,9.0,304.80849113090034
2.356194490192345,9.166666666666664,302.70202556675116
2.356194490192345,9.333333333333332,300.66405468397744
2.356194490192345,9.5,298.6945782578367
2.356194490192345,9.666666666666664,296.79359610605275
2.356194490192345,9.833333333333332,294.9611080888475
