Initial Position (q),Initial Velocity (v),Cost
2.3692844595823024,4.0,2.270588862643041
2.3692844595823024,4.166666666666666,2.5306044034284194
2.3692844595823024,4.333333333333332,2.817332981583064
2.3692844595823024,4.5,3.135922093549141
2.3692844595823024,4.666666666666666,3.4863575867830554
2.3692844595823024,4.833333333333332,3.8735434328967675
2.3692844595823024,5.0,4.30941017281523
2.3692844595823024,5.166666666666666,4.802046063295879
2.3692844595823024,5.333333333333332,5.374987863515697
2.38237442897226,-0.16666666666666785,0.19150747853272154
2.38237442897226,0.0,0.17810439401060113
2.38237442897226,0.16666666666666607,0.17115148802423555
2.38237442897226,0.33333333333333215,0.1704187369682138
2.38237442897226,0.5,0.17590885334364878
2.38237442897226,0.6666666666666661,0.18762449341524595
2.38237442897226,0.8333333333333321,0.20556825664461972
2.38237442897226,1.0,0.2297426847992558
2.38237442897226,1.166666666666666,0.26015026104628897
2.38237442897226,1.3333333333333321,0.29679341001737375
2.38237442897226,1.5,0.33967449582299547
2.38237442897226,1.666666666666666,0.3887958222156378
2.38237442897226,1.8333333333333321,0.4441596318052228
2.38237442897226,2.0,0.5060177756473321
2.38237442897226,2.166666666666666,0.5786901608281214
2.38237442897226,2.333333333333332,0.6637553604903998
2.38237442897226,2.5,0.7612277365265963
2.38237442897226,2.666666666666666,0.8711207059196577
2.38237442897226,2.833333333333332,0.9934467260384979
2.38237442897226,3.0,1.1282172798003791
2.38237442897226,3.166666666666666,1.275442860523413
2.38237442897226,3.333333333333332,1.4362620355207738
2.38237442897226,3.5,1.616546655247523
2.38237442897226,3.666666666666666,1.817168878104087
2.38237442897226,3.833333333333332,2.0381597855493503
2.38237442897226,4.0,2.2795437845843907
2.38237442897226,4.166666666666666,2.541635910065268
2.38237442897226,4.333333333333332,2.8321816589605406
2.38237442897226,4.5,3.1545945546277037
2.38237442897226,4.666666666666666,3.5088501942961305
2.38237442897226,4.833333333333332,3.9028203208870846
2.38237442897226,5.0,4.345912356404472
2.38237442897226,5.166666666666666,4.8505887142343775
2.38237442897226,5.333333333333332,5.441632489302304
2.3954643983622175,-0.3333333333333339,0.20898675658487603
2.3954643983622175,-0.16666666666666785,0.18550515281423643
2.3954643983622175,0.0,0.17234932474212786
2.3954643983622175,0.16666666666666607,0.16553544325422254
2.3954643983622175,0.33333333333333215,0.16494366964055698
2.3954643983622175,0.5,0.17057667632422643
2.3954643983622175,0.6666666666666661,0.1824370789217521
2.3954643983622175,0.8333333333333321,0.20052743557397126
2.3954643983622175,1.0,0.22485024606216755
2.3954643983622175,1.166666666666666,0.2554079518182092
2.3954643983622175,1.3333333333333321,0.29220293392985697
2.3954643983622175,1.5,0.3352375133224503
2.3954643983622175,1.666666666666666,0.3845139499426425
2.3954643983622175,1.8333333333333321,0.440034441494181
2.3954643983622175,2.0,0.5022103303967095
2.3954643983622175,2.166666666666666,0.5755360082116098
2.3954643983622175,2.333333333333332,0.6612606646862832
2.3954643983622175,2.5,0.7593982706605442
2.3954643983622175,2.666666666666666,0.8699618453266483
2.3954643983622175,2.833333333333332,0.9929634416807895
2.3954643983622175,3.0,1.128414132632203
2.3954643983622175,3.166666666666666,1.2763239978160028
2.3954643983622175,3.333333333333332,1.4384754311730945
2.3954643983622175,3.5,1.62052559969804
2.3954643983622175,3.666666666666666,1.822927185361078
2.3954643983622175,3.833333333333332,2.0457089509330904
2.3954643983622175,4.0,2.2888929802013585
2.3954643983622175,4.166666666666666,2.553431966815435
2.3954643983622175,4.333333333333332,2.847816544432256
2.3954643983622175,4.5,3.1740715661882275
2.3954643983622175,4.666666666666666,3.53235742962195
2.3954643983622175,4.833333333333332,3.9336319736486867
2.3954643983622175,5.0,4.384438515754437
2.3954643983622175,5.166666666666666,4.901820038447011
2.3954643983622175,5.333333333333332,5.51435609536522
2.4085543677521746,-0.3333333333333339,0.20249590129086523
2.4085543677521746,-0.16666666666666785,0.17961306900124588
2.4085543677521746,0.0,0.16667195736116255
2.4085543677521746,0.16666666666666607,0.15999886305118619
2.4085543677521746,0.33333333333333215,0.15954980062927177
2.4085543677521746,0.5,0.1653274027871923
2.4085543677521746,0.6666666666666661,0.1773342437280156
2.4085543677521746,0.8333333333333321,0.1955728397439161
2.4085543677521746,1.0,0.22004564902785573
2.4085543677521746,1.166666666666666,0.2507550695888848
2.4085543677521746,1.3333333333333321,0.28770344093400557
2.4085543677521746,1.5,0.330893036880067
2.4085543677521746,1.666666666666666,0.38032607414405833
2.4085543677521746,1.8333333333333321,0.4360047077417964
2.4085543677521746,2.0,0.49854136454501047
2.4085543677521746,2.166666666666666,0.5725273729845931
2.4085543677521746,2.333333333333332,0.6589183666775218
2.4085543677521746,2.5,0.7577279218225855
2.4085543677521746,2.666666666666666,0.8689686564417546
2.4085543677521746,2.833333333333332,0.9926522164929167
2.4085543677521746,3.0,1.1287892603359821
2.4085543677521746,3.166666666666666,1.2773894546693745
2.4085543677521746,3.333333333333332,1.441030535531982
2.4085543677521746,3.5,1.6248613185866887
2.4085543677521746,3.666666666666666,1.829056479844204
2.4085543677521746,3.833333333333332,2.0536424887019047
2.4085543677521746,4.0,2.2986390829749443
2.4085543677521746,4.166666666666666,2.565999873260414
2.4085543677521746,4.333333333333332,2.864243610163781
2.4085543677521746,4.5,3.1943577378909715
2.4085543677521746,4.666666666666666,3.5573746314607466
2.4085543677521746,4.833333333333332,3.965981863026443
2.4085543677521746,5.0,4.425714374640596
2.4085543677521746,5.166666666666666,4.956639971586062
2.421644337142132,-0.3333333333333339,0.19610972708238006
2.421644337142132,-0.16666666666666785,0.1738337134678888
2.421644337142132,0.0,0.1610734078578214
2.421644337142132,0.16666666666666607,0.15454283756157247
2.421644337142132,0.33333333333333215,0.15423819546593953
2.421644337142132,0.5,0.1601620722395174
2.421644337142132,0.6666666666666661,0.1723170013619518
2.421644337142132,0.8333333333333321,0.19070545696723076
2.421644337142132,1.0,0.2153298555873403
2.421644337142132,1.166666666666666,0.2461925492957744
2.421644337142132,1.3333333333333321,0.2832958341835357
2.421644337142132,1.5,0.3266419432136087
2.421644337142132,1.666666666666666,0.37623304640944644
2.421644337142132,1.8333333333333321,0.43207125359920334
2.421644337142132,2.0,0.49501292600467617
2.421644337142132,2.166666666666666,0.5696661778270192
2.421644337142132,2.333333333333332,0.656730263254831
2.421644337142132,2.5,0.7562183591275441
2.421644337142132,2.666666666666666,0.868142679446188
2.421644337142132,2.833333333333332,0.992514460135318
2.421644337142132,3.0,1.1293439456885659
2.421644337142132,3.166666666666666,1.27864037760185
2.421644337142132,3.333333333333332,1.443931586335254
2.421644337142132,3.5,1.629557595147616
2.421644337142132,3.666666666666666,1.835560130435466
2.421644337142132,3.833333333333332,2.0619633259389225
2.421644337142132,4.0,2.3087845699974685
2.421644337142132,4.166666666666666,2.579346462445797
2.421644337142132,4.333333333333332,2.8814683529441827
2.421644337142132,4.5,3.215457205192177
2.421644337142132,4.666666666666666,3.5839314158495594
2.421644337142132,4.833333333333332,3.999872170203067
2.421644337142132,5.0,4.469736511614078
2.421644337142132,5.166666666666666,5.016052569994682
2.4347343065320897,-0.5,0.22387170005993004
2.4347343065320897,-0.3333333333333339,0.18983080541866915
2.4347343065320897,-0.16666666666666785,0.16816629947636377
2.4347343065320897,0.0,0.15555477782787566
2.4347343065320897,0.16666666666666607,0.14916844373814922
2.4347343065320897,0.33333333333333215,0.14900990433926833
2.4347343065320897,0.5,0.15508170961999032
2.4347343065320897,0.6666666666666661,0.16738635240326985
2.4347343065320897,0.8333333333333321,0.18592626011757674
2.4347343065320897,1.0,0.21070380744099926
2.4347343065320897,1.166666666666666,0.24172130479856202
2.4347343065320897,1.3333333333333321,0.27898100563140316
2.4347343065320897,1.5,0.3224850948689832
2.4347343065320897,1.666666666666666,0.37223570059611666
2.4347343065320897,1.8333333333333321,0.4282348846379803
2.4347343065320897,2.0,0.49162702214230425
2.4347343065320897,2.166666666666666,0.5669543154261978
2.4347343065320897,2.333333333333332,0.6546981139244274
2.4347343065320897,2.5,0.7548712132281594
2.4347343065320897,2.666666666666666,0.8674854143506218
2.4347343065320897,2.833333333333332,0.9925515404430678
2.4347343065320897,3.0,1.130079418009426
2.4347343065320897,3.166666666666666,1.2801065748903382
2.4347343065320897,3.333333333333332,1.4471826748793657
2.4347343065320897,3.5,1.6346181020381498
2.4347343065320897,3.666666666666666,1.8424413598917533
2.4347343065320897,3.833333333333332,2.070674238408961
2.4347343065320897,4.0,2.319331761787681
2.4347343065320897,4.166666666666666,2.593478130059392
2.4347343065320897,4.333333333333332,2.8994957985694993
2.4347343065320897,4.5,3.237373618560644
2.4347343065320897,4.666666666666666,3.6120324797802685
2.4347343065320897,4.833333333333332,4.035303774994543
2.4347343065320897,5.0,4.516491505718316
2.4347343065320897,5.166666666666666,5.079991032245684
2.447824275922047,-0.5,0.21698054497942904
2.447824275922047,-0.3333333333333339,0.1836616809270032
2.447824275922047,-0.16666666666666785,0.16258463191080366
2.447824275922047,0.0,0.15011715415460616
2.447824275922047,0.16666666666666607,0.14387674252175
2.447824275922047,0.33333333333333215,0.14386596289862746
2.447824275922047,0.5,0.1500873234114913
2.447824275922047,0.6666666666666661,0.1625432742862005
2.447824275922047,0.8333333333333321,0.18123619943245908
2.447824275922047,1.0,0.2061684336854178
2.447824275922047,1.166666666666666,0.237342240618926
2.447824275922047,1.3333333333333321,0.27475982773477675
2.447824275922047,1.5,0.318423337910707
2.447824275922047,1.666666666666666,0.368334852841987
2.447824275922047,1.8333333333333321,0.42449638860413763
2.447824275922047,2.0,0.4883856346375892
2.447824275922047,2.166666666666666,0.564393619383714
2.447824275922047,2.333333333333332,0.6528236404077036
2.447824275922047,2.5,0.7536880750489923
2.447824275922047,2.666666666666666,0.8669983197476148
2.447824275922047,2.833333333333332,0.9927647821564953
2.447824275922047,3.0,1.1309968683454392
2.447824275922047,3.166666666666666,1.2819012745908107
2.447824275922047,3.333333333333332,1.450787755464836
2.447824275922047,3.5,1.6400463569056376
2.447824275922047,3.666666666666666,1.8497032412631713
2.447824275922047,3.833333333333332,2.0797778465917554
2.447824275922047,4.0,2.330363734840267
2.447824275922047,4.166666666666666,2.6084007932919175
2.447824275922047,4.333333333333332,2.9183304864839403
2.447824275922047,4.5,3.2601101400125634
2.447824275922047,4.666666666666666,3.641681246953351
2.447824275922047,4.833333333333332,4.07230192769811
2.447824275922047,5.0,4.565962747547161
2.447824275922047,5.166666666666666,5.148861279712216
2.4609142453120048,-0.6666666666666679,0.2584064966494727
2.4609142453120048,-0.5,0.2102894435963963
2.4609142453120048,-0.3333333333333339,0.17760487599809296
2.4609142453120048,-0.16666666666666785,0.15708335304906926
2.4609142453120048,0.0,0.14476160870168941
2.4609142453120048,0.16666666666666607,0.13866877949376338
2.4609142453120048,0.33333333333333215,0.13880739037919437
2.4609142453120048,0.5,0.14517990861482508
2.4609142453120048,0.6666666666666661,0.15778873405612207
2.4609142453120048,0.8333333333333321,0.1766362196679135
2.4609142453120048,1.0,0.2017246458686647
2.4609142453120048,1.166666666666666,0.233056237561209
2.4609142453120048,1.3333333333333321,0.27063315591795317
2.4609142453120048,1.5,0.314457498586891
2.4609142453120048,1.666666666666666,0.36453130178361665
2.4609142453120048,1.8333333333333321,0.4208565352113238
2.4609142453120048,2.0,0.485290711081867
2.4609142453120048,2.166666666666666,0.5619859186239311
2.4609142453120048,2.333333333333332,0.6511085234507586
2.4609142453120048,2.5,0.7526704945255572
2.4609142453120048,2.666666666666666,0.866682811608628
2.4609142453120048,2.833333333333332,0.9931554658841171
2.4609142453120048,3.0,1.1320974404079203
2.4609142453120048,3.166666666666666,1.2840396354216526
2.4609142453120048,3.333333333333332,1.4547506527731522
2.4609142453120048,3.5,1.6458457305151697
2.4609142453120048,3.666666666666666,1.8573486941910216
2.4609142453120048,3.833333333333332,2.0892766127358335
2.4609142453120048,4.0,2.3421526987499277
2.4609142453120048,4.166666666666666,2.6241198939610215
2.4609142453120048,4.333333333333332,2.9379764858532638
2.4609142453120048,4.5,3.2838899240026964
2.4609142453120048,4.666666666666666,3.6728798081117406
2.4609142453120048,4.833333333333332,4.11169065607801
2.4609142453120048,5.0,4.618297525550567
2.474004214701962,-0.6666666666666679,0.2504239845310939
2.474004214701962,-0.5,0.2037181294381546
2.474004214701962,-0.3333333333333339,0.17166288356156129
2.474004214701962,-0.16666666666666785,0.15166354577268407
2.474004214701962,0.0,0.13948919810763818
2.474004214701962,0.16666666666666607,0.13354558547597356
2.474004214701962,0.33333333333333215,0.133835190489037
2.474004214701962,0.5,0.1403604357262142
2.474004214701962,0.6666666666666661,0.15312368563692733
2.474004214701962,0.8333333333333321,0.17212723891915582
2.474004214701962,1.0,0.19737333836565216
2.474004214701962,1.166666666666666,0.22886416272682028
2.474004214701962,1.3333333333333321,0.2666018280623509
2.474004214701962,1.5,0.3105883864390078
2.474004214701962,1.666666666666666,0.3608258279746868
2.474004214701962,1.8333333333333321,0.4173160759402738
2.474004214701962,2.0,0.482344145594334
2.474004214701962,2.166666666666666,0.559732983821851
2.474004214701962,2.333333333333332,0.6495544109127389
2.474004214701962,2.5,0.7518199792840358
2.474004214701962,2.666666666666666,0.866540262133596
2.474004214701962,2.833333333333332,0.9937248267289787
2.474004214701962,3.0,1.13338223135247
2.474004214701962,3.166666666666666,1.2865257660672913
2.474004214701962,3.333333333333332,1.4590750243994395
2.474004214701962,3.5,1.652019448678305
2.474004214701962,3.666666666666666,1.8653804805783971
2.474004214701962,3.833333333333332,2.0991728352120225
2.474004214701962,4.0,2.354726176179005
2.474004214701962,4.166666666666666,2.6406403849657547
2.474004214701962,4.333333333333332,2.958437355191138
2.474004214701962,4.5,3.309205925790374
2.474004214701962,4.666666666666666,3.7056289221950744
2.474004214701962,4.833333333333332,4.153855655925064
2.474004214701962,5.0,4.674939494556304
2.4870941840919194,-0.6666666666666679,0.24264889507121487
2.4870941840919194,-0.5,0.19725647527909201
2.4870941840919194,-0.3333333333333339,0.1658381606117803
2.4870941840919194,-0.16666666666666785,0.14632627702329443
2.4870941840919194,0.0,0.13430096349177295
2.4870941840919194,0.16666666666666607,0.12850817474951856
2.4870941840919194,0.33333333333333215,0.12895035087536558
2.4870941840919194,0.5,0.13562987340839447
2.4870941840919194,0.6666666666666661,0.1485490574455099
2.4870941840919194,0.8333333333333321,0.16771016364354888
2.4870941840919194,1.0,0.19311538823219085
2.4870941840919194,1.166666666666666,0.224766864966254
2.4870941840919194,1.3333333333333321,0.26266666443396536
2.4870941840919194,1.5,0.3068167928230302
2.4870941840919194,1.666666666666666,0.3572191937769666
2.4870941840919194,1.8333333333333321,0.413875743826169
2.4870941840919194,2.0,0.4795478119533394
2.4870941840919194,2.166666666666666,0.5576365480769668
2.4870941840919194,2.333333333333332,0.6481628937362934
2.4870941840919194,2.5,0.7511379936530203
2.4870941840919194,2.666666666666666,0.8665719982570467
2.4870941840919194,2.833333333333332,0.9944740532593922
2.4870941840919194,3.0,1.1348522878215073
2.4870941840919194,3.166666666666666,1.2893636254571488
2.4870941840919194,3.333333333333332,1.4637643927726995
2.4870941840919194,3.5,1.6585705565788482
2.4870941840919194,3.666666666666666,1.8738012010848963
2.4870941840919194,3.833333333333332,2.10946864479825
2.4870941840919194,4.0,2.368090012377151
2.4870941840919194,4.166666666666666,2.657966749897068
2.4870941840919194,4.333333333333332,2.979716139107918
2.4870941840919194,4.5,3.336079369661477
2.4870941840919194,4.666666666666666,3.739928000000853
2.4870941840919194,4.833333333333332,4.198780438117505
2.4870941840919194,5.0,4.736166337406273
2.500184153481877,-0.8333333333333339,0.2981086946252086
2.500184153481877,-0.6666666666666679,0.23508810572074734
2.500184153481877,-0.5,0.19090704197367397
2.500184153481877,-0.3333333333333339,0.160133166147151
2.500184153481877,-0.16666666666666785,0.1410725990491709
2.500184153481877,0.0,0.1291979302978355
2.500184153481877,0.16666666666666607,0.12355754630688322
2.500184153481877,0.33333333333333215,0.12415384288686783
2.500184153481877,0.5,0.13098915948712186
2.500184153481877,0.6666666666666661,0.1440657658960727
2.500184153481877,0.8333333333333321,0.16338588191565567
2.500184153481877,1.0,0.1889516552351133
2.500184153481877,1.166666666666666,0.2207651754757028
2.500184153481877,1.3333333333333321,0.2588284673480344
2.500184153481877,1.5,0.30314349102989624
2.500184153481877,1.666666666666666,0.353712143160831
2.500184153481877,1.8333333333333321,0.41053951242651576
2.500184153481877,2.0,0.47690353524655194
2.500184153481877,2.166666666666666,0.5556983041075831
2.500184153481877,2.333333333333332,0.6469355348619811
2.500184153481877,2.5,0.750625957193047
2.500184153481877,2.666666666666666,0.8667793009534726
2.500184153481877,2.833333333333332,0.9954042863328745
2.500184153481877,3.0,1.1365086146622811
2.500184153481877,3.166666666666666,1.2925570397488972
2.500184153481877,3.333333333333332,1.4688221214545079
2.500184153481877,3.5,1.665501968483958
2.500184153481877,3.666666666666666,1.8826132913689624
2.500184153481877,3.833333333333332,2.1201660108846325
2.500184153481877,4.0,2.382249586199518
2.500184153481877,4.166666666666666,2.6761029148302704
2.500184153481877,4.333333333333332,3.001815385270495
2.500184153481877,4.5,3.3645122038433737
2.500184153481877,4.666666666666666,3.7757751337150367
2.500184153481877,4.833333333333332,4.2464453194964
2.500184153481877,5.0,4.801913188509782
2.5132741228718345,-0.8333333333333339,0.28921136847048134
2.5132741228718345,-0.6666666666666679,0.22774846163655307
2.5132741228718345,-0.5,0.18467235387113642
2.5132741228718345,-0.3333333333333339,0.1545503023082988
2.5132741228718345,-0.16666666666666785,0.13590354970953575
2.5132741228718345,0.0,0.12418110797969964
2.5132741228718345,0.16666666666666607,0.1186946814422367
2.5132741228718345,0.33333333333333215,0.11944662133891572
2.5132741228718345,0.5,0.1264392230646769
2.5132741228718345,0.6666666666666661,0.1396747125571136
2.5132741228718345,0.8333333333333321,0.15915526357308604
2.5132741228718345,1.0,0.1848829808037828
2.5132741228718345,1.166666666666666,0.2168599075274371
2.5132741228718345,1.3333333333333321,0.2550880212197309
2.5132741228718345,1.5,0.2995692359984347
2.5132741228718345,1.666666666666666,0.35030540149704653
2.5132741228718345,1.8333333333333321,0.40734214519991574
2.5132741228718345,2.0,0.4744131000421537
2.5132741228718345,2.166666666666666,0.5539199018208276
2.5132741228718345,2.333333333333332,0.6458738452683384
2.5132741228718345,2.5,0.7502852435761033
2.5132741228718345,2.666666666666666,0.8671634037579102
2.5132741228718345,2.833333333333332,0.9965166179897753
2.5132741228718345,3.0,1.138352154696576
2.5132741228718345,3.166666666666666,1.2961096714958924
2.5132741228718345,3.333333333333332,1.4742514154893174
2.5132741228718345,3.5,1.6728164227309892
2.5132741228718345,3.666666666666666,1.891819018487977
2.5132741228718345,3.833333333333332,2.131270745149069
2.5132741228718345,4.0,2.3972097568442337
2.5132741228718345,4.166666666666666,2.695052345354403
2.5132741228718345,4.333333333333332,3.0247371193889534
2.5132741228718345,4.5,3.394505045146447
2.5132741228718345,4.666666666666666,3.8133676188546843
2.5132741228718345,4.833333333333332,4.296827396594881
2.526364092261792,-0.8333333333333339,0.28052061051500377
2.526364092261792,-0.6666666666666679,0.22063670334874017
2.526364092261792,-0.5,0.1785549143402458
2.526364092261792,-0.3333333333333339,0.14909194397564982
2.526364092261792,-0.16666666666666785,0.13082014640392356
2.526364092261792,0.0,0.11925148977639945
2.526364092261792,0.16666666666666607,0.11392054649994215
2.526364092261792,0.33333333333333215,0.11482962454691509
2.526364092261792,0.5,0.12198097279431686
2.526364092261792,0.6666666666666661,0.13537677785483648
2.526364092261792,0.8333333333333321,0.1550191636610673
2.526364092261792,1.0,0.18091019084228532
2.526364092261792,1.166666666666666,0.21305185656377434
2.526364092261792,1.3333333333333321,0.2514460914968077
2.526364092261792,1.5,0.2960947641579919
2.526364092261792,1.666666666666666,0.3469996753825511
2.526364092261792,1.8333333333333321,0.40429432654284897
2.526364092261792,2.0,0.47207826007644793
2.526364092261792,2.166666666666666,0.5523029471794682
2.526364092261792,2.333333333333332,0.6449792919645078
2.526364092261792,2.5,0.7501171794837028
2.526364092261792,2.666666666666666,0.8677254917354885
2.526364092261792,2.833333333333332,0.9978120902744131
2.526364092261792,3.0,1.1404068971959584
2.526364092261792,3.166666666666666,1.3000250327648695
2.526364092261792,3.333333333333332,1.4800553175038762
2.526364092261792,3.5,1.6805164904692138
2.526364092261792,3.666666666666666,1.901420477481761
2.526364092261792,3.833333333333332,2.143025413054643
2.526364092261792,4.0,2.412974894053822
2.526364092261792,4.166666666666666,2.7148179717393726
2.526364092261792,4.333333333333332,3.0487720880211224
2.526364092261792,4.5,3.426057131585578
2.526364092261792,4.666666666666666,3.8536410106368826
2.526364092261792,4.833333333333332,4.350708237804155
2.5394540616517496,-1.0,0.3511549652364937
2.5394540616517496,-0.8333333333333339,0.2720434194937895
2.5394540616517496,-0.6666666666666679,0.21375952374376578
2.5394540616517496,-0.5,0.17255718431323772
2.5394540616517496,-0.3333333333333339,0.1437604381028263
2.5394540616517496,-0.16666666666666785,0.12582339321507496
2.5394540616517496,0.0,0.11441005247724356
2.5394540616517496,0.16666666666666607,0.10923609051498644
2.5394540616517496,0.33333333333333215,0.11030377300902541
2.5394540616517496,0.5,0.11761530424322476
2.5394540616517496,0.6666666666666661,0.13117282599105284
2.5394540616517496,0.8333333333333321,0.1509784166307188
2.5394540616517496,1.0,0.1770340908715556
2.5394540616517496,1.166666666666666,0.20934179945438267
2.5394540616517496,1.3333333333333321,0.24790342645734942
2.5394540616517496,1.5,0.2927207930604787
2.5394540616517496,1.666666666666666,0.34379565242926435
2.5394540616517496,1.8333333333333321,0.401397902576167
2.5394540616517496,2.0,0.4699006954018413
2.5394540616517496,2.166666666666666,0.5508490009848885
2.5394540616517496,2.333333333333332,0.644253295277384
2.5394540616517496,2.5,0.7501230434259307
2.5394540616517496,2.666666666666666,0.8684666976000875
2.5394540616517496,2.833333333333332,0.9992916944378734
2.5394540616517496,3.0,1.142797497168776
2.5394540616517496,3.166666666666666,1.3043064600389984
2.5394540616517496,3.333333333333332,1.486236703923806
2.5394540616517496,3.5,1.6886045720237977
2.5394540616517496,3.666666666666666,1.9114195842121204
2.5394540616517496,3.833333333333332,2.155575612282749
2.5394540616517496,4.0,2.4295488461194865
2.5394540616517496,4.166666666666666,2.7354022011353987
2.5394540616517496,4.333333333333332,3.0743710481719484
2.5394540616517496,4.5,3.45916635187278
2.5394540616517496,4.666666666666666,3.8966971722484347
2.5394540616517496,4.833333333333332,4.409213763202186
2.552544031041707,-1.0,0.3406458399582387
2.552544031041707,-0.8333333333333339,0.2637867187695754
2.552544031041707,-0.6666666666666679,0.20712352350380273
2.552544031041707,-0.5,0.16668160021588804
2.552544031041707,-0.3333333333333339,0.1385580964991029
2.552544031041707,-0.16666666666666785,0.12091428125869212
2.552544031041707,0.0,0.10965775606352621
2.552544031041707,0.16666666666666607,0.10464224560185537
2.552544031041707,0.33333333333333215,0.10586997076868417
2.552544031041707,0.5,0.11334309134057144
2.552544031041707,0.6666666666666661,0.12706370348383772
2.552544031041707,0.8333333333333321,0.1470338404034732
2.552544031041707,1.0,0.17325546942191766
2.552544031041707,1.166666666666666,0.20573049481022554
2.552544031041707,1.3333333333333321,0.2444607544644211
2.552544031041707,1.5,0.2894480214546908
2.552544031041707,1.666666666666666,0.34069400108898895
2.552544031041707,1.8333333333333321,0.3986546636781363
2.552544031041707,2.0,0.4678820735319603
2.552544031041707,2.166666666666666,0.5495595805793303
2.552544031041707,2.333333333333332,0.6436972276885299
2.552544031041707,2.5,0.7503040646130673
2.552544031041707,2.666666666666666,0.8693881124814871
2.552544031041707,2.833333333333332,1.0009563689725272
2.552544031041707,3.0,1.1455455332480105
2.552544031041707,3.166666666666666,1.3089571423044355
2.552544031041707,3.333333333333332,1.4927982880776884
2.552544031041707,3.5,1.697082893264391
2.552544031041707,3.666666666666666,1.9218180901741053
2.552544031041707,3.833333333333332,2.168926124807611
2.552544031041707,4.0,2.4469349083022025
2.552544031041707,4.166666666666666,2.7568068993246833
2.552544031041707,4.333333333333332,3.101539610629277
2.552544031041707,4.5,3.4938291709022535
2.552544031041707,4.666666666666666,3.9425132015114674
2.552544031041707,4.833333333333332,4.472267770154157
2.5656340004316642,-1.0,0.3305934373164368
2.5656340004316642,-0.8333333333333339,0.25575735884315903
2.5656340004316642,-0.6666666666666679,0.20069665311693122
2.5656340004316642,-0.5,0.16093056285344037
2.5656340004316642,-0.3333333333333339,0.1334871911071475
2.5656340004316642,-0.16666666666666785,0.11609378005668038
2.5656340004316642,0.0,0.10499554399940016
2.5656340004316642,0.16666666666666607,0.10013992660852374
2.5656340004316642,0.33333333333333215,0.1015291044080793
2.5656340004316642,0.5,0.10916519162140921
2.5656340004316642,0.6666666666666661,0.12305023942109644
2.5656340004316642,0.8333333333333321,0.14318623309862608
2.5656340004316642,1.0,0.16957509522266379
2.5656340004316642,1.166666666666666,0.20221868245575186
2.5656340004316642,1.3333333333333321,0.24111878529845795
2.5656340004316642,1.5,0.2862771289154559
2.5656340004316642,1.666666666666666,0.3376953704289289
