q1,v1,q2,v2,u1,u2,Total_Costs,Terminal_Costs
2.46884454870554,0.4283255875644315,2.587055591200364,0.046059912983937835,9.810000096455022,3.767912372243724,3236.4422001637045,0.0
2.473127804581184,0.425118722038248,2.5875161903302035,0.028191839848441883,9.810000096451558,3.081834462885672,3219.464989079916,0.0
2.4773789918015665,0.4171210893769141,2.587798108728688,0.020637420750520143,9.81000009644816,3.6322609094699625,3202.9613176254875,0.0
2.4815502026953355,0.4040443453094833,2.5880044829361935,0.02396609152479695,9.810000096444815,4.211588724818358,3186.9052929411664,0.0
2.4855906461484305,0.39931052484026175,2.5882441438514414,0.011161753553700672,9.810000096441529,3.4237474456317827,3171.2768562185183,0.0
2.4895837513968333,0.3896842353082454,2.5883557613869783,0.008829290722407202,9.810000096438294,3.9810689266612367,3156.0590185670344,0.0
2.493480593749916,0.38018303629357686,2.5884440542942024,0.006871115732460757,9.81000009643512,4.028273799914606,3141.230677786442,0.0
2.4972824241128517,0.37074398210655507,2.588512765451527,0.005400161344972633,9.81000009643199,4.080826186318944,3126.77471971651,0.0
2.5009898639339174,0.3601940338143068,2.588566767064977,0.006758774357695698,9.810000096428924,4.25107137735663,3112.6755292478897,0.0
2.5045918042720605,0.3517023629549554,2.588634354808554,0.004569179551507967,9.810000096425895,4.099319969047337,3098.917694925726,0.0
2.50810882790161,0.3404772710472374,2.588680046604069,0.008435789611955562,9.81000009642293,4.430777361453748,3085.487889928842,0.0
2.511513600612082,0.33146165998161675,2.5887644045001887,0.008425228494838318,9.810000096420007,4.26153647629318,3072.372190247754,0.0
2.5148282172118983,0.32150513097455224,2.588848656785137,0.010842818567366255,9.81000009641713,4.408748938547838,3059.5590192188756,0.0
2.5180432685216436,0.3119601969938857,2.5889570849708106,0.012961929834211074,9.810000096414305,4.418166717206839,3047.0365287533077,0.0
2.5211628704915823,0.30363398869552777,2.5890867042691528,0.013149783066192477,9.81000009641151,4.344738477894816,3034.7932687242705,0.0
2.5241992103785376,0.2932790213988059,2.589218202099815,0.017903079786032117,9.810000096408773,4.596981574497294,3022.8192906278814,0.0
2.5271320005925255,0.2853923402389311,2.5893972328976753,0.018194778658487485,9.810000096406066,4.395162142088682,3011.1037065932205,0.0
2.5299859239949147,0.275801482665921,2.58957918068426,0.02237198082742006,9.810000096403408,4.611471408779543,2999.637921206693,0.0
2.532743938821574,0.26805951131726413,2.5898029004925345,0.023303038755238932,9.810000097483556,4.469203860669431,2988.4122342556775,0.0
2.5354245339347465,0.2595302971068787,2.5900359308800867,0.02625520489051975,9.810000097482618,4.590302729332985,2977.4184755509755,0.0
2.538019836905815,0.2517630293872671,2.5902984829289917,0.028113339347312416,9.81000009748169,4.554496001360549,2966.647795234985,0.0
2.540537467199688,0.2439832523274626,2.5905796163224646,0.030415758825716014,9.810000096393116,4.59502019314762,2956.092485181386,0.0
2.5429772997229625,0.23665941595162346,2.5908837739107216,0.03221248572338038,9.810000096390628,4.587214924748896,2945.7444745638204,0.0
2.5453438938824786,0.22938568759091546,2.591205898767955,0.03430431002752032,9.81000009638817,4.618815186296931,2935.5965075989316,0.0
2.547637750758388,0.22255661847604075,2.5915489418682305,0.03589002234211532,9.810000096385743,4.6095905583545065,2925.641093095496,0.0
2.5498633169431484,0.21589860437206482,2.5919078420916515,0.03750622751696468,9.81000009638334,4.626562470310206,2915.8713292055295,0.0
2.552022302986869,0.20941450473369527,2.592282904366821,0.039136655852138644,9.810000096380968,4.642090562844131,2906.280205597826,0.0
2.554116448034206,0.2032619223358705,2.5926742709253423,0.0404555302155292,9.810000096378616,4.640680643361268,2896.8611602463566,0.0
2.5561490672575644,0.19712156013235377,2.5930788262274977,0.04209187285122141,9.810000096376294,4.670159934976961,2887.6076279137105,0.0
2.558120282858888,0.19130250910207156,2.5934997449560098,0.04341746636459194,9.81000009637399,4.667612457821115,2878.513453550777,0.0
2.560033307949909,0.18570270380989048,2.593933919619656,0.044626990019479056,9.810000096371715,4.674219654471071,2869.572540233252,0.0
2.561890334988008,0.18024235694862567,2.5943801895198506,0.0458709985230137,9.810000096369453,4.6878158059082935,2860.7789728776834,0.0
2.5636927585574942,0.17510981866306216,2.594838899505081,0.04676379278486254,9.810000096367215,4.681580710247186,2852.1270627906647,0.0
2.5654438567441247,0.1700745176759773,2.5953065374329296,0.04775815602671801,9.810000096364993,4.697490861626075,2843.6109511700183,0.0
2.5671446019208846,0.16531812731790835,2.5957841189931967,0.048482477326311536,9.810000096362788,4.694335049219433,2835.225336719913,0.0
2.568797783194064,0.16072818380422832,2.59626894376646,0.04915382206800191,9.810000096360598,4.701573400716575,2826.9645370935477,0.0
2.570405065032106,0.15631133463286537,2.5967604819871397,0.04975135722254024,9.810000096358422,4.707341576047846,2818.8232518555847,0.0
2.5719681783784347,0.15206348109243564,2.597257995559365,0.05027599946584546,9.810000097467407,4.712743782495513,2810.7962053535134,0.0
2.573488813189359,0.14797979530008246,2.5977607555540234,0.0507303855524882,9.810000097466625,4.717884258091854,2802.878217450799,0.0
2.57496861114236,0.14405497221449806,2.5982680594095484,0.05111836322941209,9.810000096351967,4.722841547948828,2795.064196796301,0.0
2.5764091608645048,0.14028365803972867,2.5987792430418426,0.05144412800554941,9.810000096349835,4.727650578167507,2787.3491381121903,0.0
2.577811997444902,0.13665999610560772,2.599293684321898,0.0517131245173496,9.810000096347713,4.732390783064621,2779.72811472617,0.0
2.579178597405958,0.13317847428408472,2.5998108155670714,0.0519303440004269,9.810000097463538,4.737055793663046,2772.1962773085384,0.0
2.5805103821487987,0.12983333600189456,2.600330119007076,0.052101494295607745,9.81000009746277,4.741696981892345,2764.7488472155765,0.0
2.5818087155088176,0.1266194117284,2.600851133950032,0.05223132878725551,9.810000097462007,4.746281393859884,2757.3811161446847,0.0
2.5830749096261014,0.12353156340604268,2.6013734472379046,0.05232474948665681,9.810000096339273,4.750830427219041,2750.0884381271353,0.0
2.584310225260162,0.12058435196575162,2.6018966947327713,0.052347458036849905,9.81000009633717,4.7533966582208675,2742.8662155114703,0.0
2.5855160687798193,0.11775474694802365,2.60242016931314,0.05234054799292815,9.810000096335068,4.757763560376917,2735.7099226634373,0.0
2.5866936162492995,0.11502861756116896,2.6029435747930694,0.05232753237153714,9.810000096332967,4.763068365391378,2728.615078551196,0.0
2.587843902424911,0.11240492304182144,2.6034668501167846,0.05230592505036415,9.810000096330862,4.76802212239992,2721.577256943723,0.0
2.5889679516553294,0.10988518167815693,2.603989909367288,0.052268283264176894,9.810000096328755,4.772385331280876,2714.59208771102,0.0
2.590066803472111,0.10746493668586912,2.6045125921999297,0.05221927690575692,9.810000096326645,4.7767723534452164,2707.6552636465885,0.0
2.5911414528389694,0.10513765670652625,2.6050347849689874,0.05216788973656882,9.810000096324528,4.781408283698447,2700.7625293173332,0.0
2.592192829406035,0.10290104416989192,2.6055564638663533,0.05211479463326523,9.810000096322403,4.785886134673497,2693.909677527465,0.0
2.593221839847734,0.10075264916475872,2.606077611812686,0.05206111649528894,9.810000096320271,4.790235926469869,2687.0925500139347,0.0
2.5942293663393814,0.09868992506028858,2.6065982229776385,0.052008317740411494,9.810000096318129,4.794481747777091,2680.3070343274703,0.0
2.5952162655899844,0.09671031655066785,2.6071183061550425,0.051958018659998044,9.810000096315976,4.798638444922857,2673.549061034204,0.0
2.596183368755491,0.09481131507197932,2.6076378863416423,0.05191188284033896,9.81000009631381,4.802714836641341,2666.814601186789,0.0
2.5971314819062106,0.09299068174865992,2.6081570051700456,0.05187116745591416,9.810000096311633,4.8066969387191145,2660.0996605625646,0.0
2.598061388723697,0.09125945371375087,2.608675716844605,0.05181070532407414,9.810000097450422,4.809269395822603,2653.400264753554,0.0
2.5989739832608345,0.08971864170651996,2.609193823897846,0.05152549788589081,9.810000096307238,4.801445430031178,2646.712354684336,0.0
2.5998711696778996,0.08810478913989166,2.609709078876705,0.05153966460811943,9.81000009630501,4.819693918914471,2640.0321240251865,0.0
2.6007522175692985,0.0865586299916807,2.610224475522786,0.0515692191531456,9.810000096302764,4.823639492408452,2633.3555876263727,0.0
2.6016178038692153,0.08508161851766001,2.6107401677143174,0.051608620184235024,9.810000096300497,4.827174429686191,2626.6789247158904,0.0
2.602468620054392,0.08367175381984375,2.6112562539161597,0.05165934643972443,9.810000096298207,4.8306538886565455,2619.998342189442,0.0
2.60330533759259,0.08232706425722972,2.611772847380557,0.051722930391153686,9.810000096295896,4.834085281569521,2613.310069498504,0.0
2.6041286082351625,0.0810456911228024,2.6122900766844688,0.05180078783008572,9.810000096293559,4.837467225722059,2606.610356930607,0.0
2.6049390651463904,0.0798258840155354,2.6128080845627695,0.051894224101260183,9.810000096291196,4.840798372867353,2599.8954739889446,0.0
2.6057373239865456,0.07866599433929714,2.6133270268037823,0.05200444425383355,9.810000096288805,4.844077622882815,2593.1617077878095,0.0
2.6065239839299386,0.07756446919341253,2.6138470712463207,0.05213256257474269,9.810000096286386,4.847304109853819,2586.4053614639515,0.0
2.6072996286218726,0.07651984569074817,2.614368396872068,0.05227961142288147,9.810000096283934,4.850477182823038,2579.6227526060816,0.0
2.6080648270787803,0.07553074567928418,2.614891192986297,0.05244654940313233,9.81000009628145,4.853596387294068,2572.8102117048093,0.0
2.608820134535573,0.07459587084275475,2.615415658480328,0.05263426892067492,9.810000096278934,4.8566614476405,2565.9640806250495,0.0
2.6095660932440006,0.07371399815602378,2.6159420011695347,0.05284360315640855,9.810000096276381,4.859672250519375,2559.0807111029653,0.0
2.6103032332255607,0.07288397567174962,2.616470437201099,0.0530753325031046,9.810000096273791,4.862628829302086,2552.1564632694963,0.0
2.6110320729822782,0.07210471861633323,2.61700119052613,0.05333019049954431,9.810000096271162,4.865531349474295,2545.187704202263,0.0
2.6117531201684416,0.0713752057739079,2.6175344924311257,0.05360886929885954,9.810000096268492,4.868380095018435,2538.1708065078124,0.0
2.6124668722261806,0.07069447613791496,2.618070581124114,0.05391202470617954,9.81000009626578,4.8711754557841935,2531.1021469359657,0.0
2.6131738169875596,0.07006162581158427,2.618609701371176,0.054240280817568334,9.810000096263023,4.873917915748309,2523.9781050280217,0.0
2.6138744332456754,0.06947580513894668,2.6191521041793515,0.054594234292018574,9.81000009626022,4.876608042205865,2516.795061800659,0.0
2.6145691912970648,0.06893621605008697,2.619698046522272,0.054974458284480214,9.810000096257367,4.879246475753229,2509.549398467206,0.0
2.615258553457566,0.06844210960380513,2.6202477911051165,0.05538150606932995,9.810000096254464,4.881833921179767,2502.2374951980473,0.0
2.615942974553604,0.06799278371390732,2.6208016061658097,0.05581591437790318,9.81000009625151,4.884371139021752,2494.855729922015,0.0
2.616622902390743,0.06758758104430272,2.6213597653095886,0.056278206476100434,9.810000096248503,4.886858937936912,2487.4004771703967,0.0
2.617298778201186,0.06722588706013535,2.6219225473743495,0.056768895004251786,9.810000096245437,4.889298167744622,2479.868106965542,0.0
2.6179710370717872,0.06690712822191894,2.622490236324392,0.05728848460220263,9.810000096242314,4.891689713203764,2472.254983755822,0.0
2.6186401083540063,0.06663077031126613,2.6230631211704143,0.057837474339574306,9.81000009623913,4.894034488408317,2464.557465398937,0.0
2.619306416057119,0.06639631687472411,2.62364149591381,0.05841635997553131,9.810000096235882,4.89633343204732,2456.7719021931844,0.0
2.619970379225866,0.06620331491691804,2.6242256595135656,0.059025621783073336,9.810000096232569,4.89858678907539,2448.894635967806,0.0
2.6206324123750355,0.06605132695693444,2.6248159157313964,0.05966577970842273,9.810000096229189,4.900797480684522,2440.9219992203034,0.0
2.621292925644605,0.06593996751627941,2.6254125735284806,0.0603373197373763,9.810000096225737,4.902964669222411,2432.850314308843,0.0
2.621952325319768,0.06586887829369639,2.6260159467258544,0.06104074291260899,9.810000096222213,4.905089888492116,2424.67589271986,0.0
2.622611014102705,0.06583773241127605,2.6266263541549804,0.06177655629434074,9.810000096218612,4.9071741478865984,2416.3950343807933,0.0
2.6232693914268177,0.06584623355899875,2.6272441197179237,0.06254527416856137,9.810000096214933,4.9092184455275785,2408.004027042521,0.0
2.6239278537624076,0.0658941150159225,2.6278695724596095,0.06334741955386863,9.810000096211175,4.911223785089296,2399.4991457288534,0.0
2.6245867949125667,0.06598113863820594,2.628503046655148,0.0641835258253828,9.81000009620733,4.913191183379716,2390.8766522565543,0.0
2.625246606298949,0.06610709369997088,2.629144881913402,0.06505413868235455,9.810000096203401,4.915121689050116,2382.1327942593216,0.0
2.625907677235949,0.06627199298276881,2.6297954233002256,0.0659594236756099,9.810000097410493,4.9169966622005985,2373.263806999319,0.0
2.6265703971657763,0.06647529850982341,2.6304550175369816,0.06690071445597998,9.810000097409,4.918874810531731,2364.265910569481,0.0
2.6272351501508746,0.06671689343172982,2.6311240246815415,0.06787856914262592,9.810000096191056,4.920717647037835,2355.1353094682627,0.0
2.627902319085192,0.0669970349904681,2.631802810372968,0.0688928636013404,9.810000096186744,4.922491190046925,2345.868195451078,0.0
2.6285722894350965,0.06731546569170155,2.632491739008981,0.06994456897632591,9.81000009618233,4.924250276006197,2336.4607454839233,0.0
2.6292454440920134,0.06767211979837215,2.6331911846987444,0.07103433925265833,9.81000009617781,4.925979151175927,2326.9091220377077,0.0
2.6299221652899973,0.06806693361320462,2.633901528091271,0.0721628903573605,9.810000096173177,4.927680911505815,2317.2094734678476,0.0
2.630602834626129,0.06849997318655045,2.6346231569948446,0.07333074473505341,9.810000096168428,4.9293458191340775,2307.3579343148585,0.0
2.6312878343579946,0.06897092610972339,2.635356464442195,0.07453924776587696,9.810000096163563,4.931014890154555,2297.3506253624073,0.0
2.631977543619092,0.06947912467631372,2.6361018569198538,0.07579052168117884,9.81000009739569,4.93272679681145,2287.183655749967,0.0
2.632672334865855,0.06992826654400135,2.6368597621366656,0.07727802540491123,9.810000097393834,4.9440482203300595,2276.8531765517105,0.0
2.633371617531295,0.0704021323144684,2.6376325423907145,0.07883511499092759,9.81000009614821,4.946973166623113,2266.355323963092,0.0
2.6340756388544397,0.07092424001792114,2.6384208935406237,0.08041557166059572,9.810000096142828,4.947497582052981,2255.686312708516,0.0
2.634784881254619,0.0714940756141985,2.6392250492572296,0.0820212842641445,9.810000096137303,4.948022922191068,2244.8423617489257,0.0
2.635499822010761,0.0721106029089477,2.640045262099871,0.08365526973847726,9.810000096131633,4.948607604120003,2233.819674456126,0.0
2.6362209280398505,0.07277292503163514,2.6408818147972557,0.08532034941068432,9.810000096125812,4.949243653683455,2222.614440399846,0.0
2.636948657290167,0.07348039809339567,2.6417350182913624,0.08701892004848513,9.810000096119834,4.949911301494136,2211.222837755605,0.0
2.637683461271101,0.07423232155285349,2.6426052074918474,0.08875357174061643,9.810000096113695,4.950621353333487,2199.64103588203,0.0
2.6384257844866292,0.07502820481579607,2.6434927432092534,0.09052655373680507,9.810000096107387,4.951357644483401,2187.865197800699,0.0
2.639176066534787,0.07586767260649994,2.6443980087466215,0.09233996265204919,9.810000096100904,4.952113136558359,2175.891482951373,0.0
2.6399347432608518,0.07675041565615302,2.645321408373142,0.09419584039942239,9.81000009609424,4.952885450598105,2163.71604998336,0.0
2.6407022474174133,0.07767622582228162,2.646263366777136,0.09609610346016763,9.81000009608739,4.953668456218661,2151.335059660928,0.0
2.641479009675636,0.07864497159699249,2.6472243278117378,0.09804259149346639,9.810000096080344,4.954458248597295,2138.7446779463985,0.0
2.642265459391606,0.07965659247359044,2.6482047537266724,0.10003707840676494,9.810000096073098,4.955251290452434,2125.9410792365056,0.0
2.643062025316342,0.08071109337393562,2.64920512451074,0.10208128344060508,9.810000096065641,4.956044425505205,2112.9204497851533,0.0
2.6438691362500815,0.08180853841327441,2.650225937345146,0.10417688370541371,9.810000096057967,4.956834962402845,2099.678991328974,0.0
2.6446872216342143,0.0829490443502654,2.6512677061822005,0.10632552746582286,9.81000009605007,4.957620722007804,2086.2129249243617,0.0
2.645516712077717,0.08413281332881065,2.6523309614568586,0.10852876894746498,9.810000096041936,4.958396121664963,2072.518495040859,0.0
2.646358040211005,0.08536001512719765,2.6534162491463333,0.11078830423147783,9.81000009603356,4.959167236831215,2058.5919733321016,0.0
2.647211640362277,0.08663117683566766,2.654524132188648,0.11310519243914877,9.810000097347206,4.959901079025627,2044.4296658819321,0.0
2.6480779521306337,0.08794590183478457,2.6556551841130394,0.11548241827066345,9.810000096016037,4.960692652882999,2030.0279129699297,0.0
2.6489574111489813,0.08930519248490808,2.656810008295746,0.11792024773666718,9.81000009600687,4.961404690198253,2015.383098613483,0.0
2.64985046307383,0.09070954110233645,2.6579892107731125,0.12042004575240443,9.810000097337227,4.962090510906826,2000.4916567674998,0.0
2.6507575584848535,0.09215724197903663,2.6591934112306364,0.12298765414903219,9.810000095987673,4.962972402708724,1985.350070348288,0.0
2.6516791309046437,0.09347409462002208,2.6604232877721268,0.12597399862009276,9.810000095977621,4.981304139750752,1969.9549530396976,0.0
2.652613871850844,0.09477128272281647,2.6616830277583277,0.12915930427444863,9.810000095967249,4.98854657270333,1954.3030099832642,0.0
2.6535615846780725,0.09613756711739253,2.662974620801072,0.13236841707616653,9.810000097322398,4.986882865177968,1938.3911726250524,0.0
2.6545229603492464,0.09757398451572667,2.6642983049718336,0.1356016042080551,9.810000095945494,4.98506540009179,1922.2165082149538,0.0
2.6554987001944035,0.0990789015115325,2.665654321013914,0.13886459723177463,9.81000009593408,4.983371028170896,1905.776155192363,0.0
2.6564894892095188,0.10064976827318448,2.667042966986232,0.1421650868077085,9.81000009592229,4.981901393256122,1889.0673282884095,0.0
2.6574959868922505,0.10228469276656947,2.6684646178543088,0.1455095717290764,9.810000095910103,4.9805999410030655,1872.0873289910262,0.0
2.658518833819916,0.10398238618851126,2.6699197135715997,0.14890346401248278,9.81000009730098,4.979414482457406,1854.8335600173655,0.0
2.659558657681801,0.10574085738668929,2.6714087482117246,0.15235369724781248,9.810000095884481,4.978422528305876,1837.30353148968,0.0
2.660616066255668,0.10756014075123396,2.672932285184203,0.15586326879707652,9.810000097291367,4.977428085469758,1819.4948805807278,0.0
2.6616916676631805,0.10943842791288841,2.6744909178721734,0.15943897362943413,9.81000009585706,4.97662111569455,1801.405377018828,0.0
2.662786051942309,0.11137596371458226,2.6760853076084676,0.16308361255944986,9.810000095842621,4.975801682679778,1783.0329407907934,0.0
2.663899811579455,0.11337137539778216,2.677716143734062,0.1668033315380802,9.810000095827666,4.975136110195337,1764.3756516192109,0.0
2.665033525333433,0.11519831555659905,2.679384177049443,0.171054379518512,9.810000095812176,4.997132662206461,1745.431823996208,0.0
2.666185508488999,0.11694232444343887,2.681094720844628,0.175669307029963,9.810000095796124,5.010599526827782,1726.2000160060077,0.0
2.6673549317334335,0.11877988488556818,2.6828514139149275,0.18029846809625677,9.810000095779479,5.006362966651747,1706.6791831535352,0.0
2.6685427305822893,0.12071623315097481,2.68465439859589,0.1849345909217974,9.810000095762215,5.001505118130291,1686.8686181191115,0.0
2.6697498929137993,0.1227463873366808,2.6865037445051083,0.18959101294281083,9.810000095744298,4.997063024632168,1666.7678176346917,0.0
2.670977356787166,0.12486614473531868,2.6883996546345363,0.1942796946487773,9.810000097238651,4.992975317271604,1646.376497873291,0.0
2.6722260182345194,0.1270703328862508,2.690342451581024,0.1990147099673299,9.810000095706373,4.989353604797831,1625.6946117619655,0.0
2.673496721563382,0.12935667598311254,2.6923325986806974,0.20380450606007938,9.810000095686291,4.9859209772797355,1604.7223767096946,0.0
2.674790288323213,0.13172064715123435,2.694370643741298,0.208662191744263,9.810000095665409,4.982913417116979,1583.4602910903973,0.0
2.676107494794725,0.13376095743564267,2.696457265658741,0.21439470834763857,9.8100000972089,5.02003967909742,1561.9092414077295,0.0
2.6774451043690815,0.13579955326692747,2.698601212742217,0.2203624818984121,9.810000095621076,5.02494937649635,1540.0704937248834,0.0
2.6788030999017507,0.13796908065050534,2.7008048375612015,0.22630400098411904,9.810000097192155,5.01644450892096,1517.946004599446,0.0
2.6801827907082556,0.14026699621014396,2.703067877571043,0.23222817365757922,9.810000095572995,5.008029192490235,1495.5381666757712,0.0
2.681585460670357,0.14268607133325825,2.7053901593076186,0.2381535231794356,9.81000009554741,5.000197433316371,1472.849731723382,0.0
2.6830123213836896,0.14521707700728795,2.707771694539413,0.2441028152514589,9.810000095520714,4.993173578322825,1449.8838352789855,0.0
2.6844644921537624,0.14754245987810252,2.7102127226919275,0.25071588352455015,9.810000095492837,5.017839866515255,1426.6440691373448,0.0
2.6859399167525435,0.14969343244246344,2.712719881527173,0.257935140371347,9.810000095463716,5.03931554359936,1403.134551837858,0.0
2.687436851076968,0.1519981020199966,2.7152992329308865,0.2651086639058521,9.810000097132564,5.027785227730455,1379.3601615184243,0.0
2.6889568320971677,0.15446237596578394,2.717950319569945,0.2722287654932159,9.810000097121007,5.015408698060274,1355.3265074856527,0.0
2.6905014558568254,0.15630809610524907,2.720672607224877,0.2808568306367073,9.81000009536805,5.080721894122642,1331.0397836457862,0.0
2.692064536817878,0.15789592342303685,2.7234811755312442,0.2902762930886236,9.810000095333091,5.109763324963533,1306.5068354987854,0.0
2.6936434960521085,0.15968590662530147,2.7263839384621305,0.2995705196509929,9.810000097082925,5.092322440968305,1281.7356765422894,0.0
2.6952403551183615,0.1617679069496583,2.7293796436586404,0.30856297512342673,9.810000095257974,5.065335547081988,1256.735251662562,0.0
2.696858034187858,0.16412863926385063,2.7324652734098747,0.3172838507389062,9.81000009521756,5.039174715628079,1231.5151034485134,0.0
2.698499320580497,0.16673336445626796,2.7356381119172637,0.32580680534572304,9.810000095175056,5.016066964858926,1206.0853300889955,0.0
2.7001666542250593,0.1695490848676177,2.738896179970721,0.33420254174919795,9.810000095130302,4.995912541986198,,
