Pos_q1
3.151592653589793
3.162573653598922
3.17454546345071
3.1875188541591983
3.201505565729026
3.2165183150693464
3.2325708038225973
3.2496777258960226
3.2678547744639266
3.287118648144781
3.3060514404410237
3.324406409112526
3.342201646368627
3.3594546826654166
3.376182487522354
3.392401358096984
3.4081272358389283
3.4233826469416475
3.438185089398766
3.452548430584062
3.466497921522561
3.480045913097191
3.4932016573708244
3.5059735041331592
3.518373046896834
3.5304115174486848
3.5420997968990964
3.5534512482790745
3.564485898308484
3.575220682965864
3.5856640784704354
3.5958243105391947
3.6057093618643297
3.6153303895672098
3.6246968784167763
3.6338158376150385
3.6426940734342987
3.6513381952791057
3.6597546215825347
3.667949585538405
3.6759291406714505
3.6836991662477923
3.691265372528323
3.698633305867841
3.7058083536629587
3.712795749151948
3.7196005760698103
3.7262277731619515
3.7326821385598814
3.7389683340224393
3.74509088904604
3.751054204847443
3.7568625582225557
3.7625201052847586
3.768030885086195
3.773398823125446
3.7786277347449557
3.78372132842152
3.788684031906992
3.7935199276435174
3.7982323501169253
3.8028245419730022
3.8072996567131923
3.8116607613060416
3.8159108387169747
3.8200527903590302
3.8240894384669653
3.8280235283974386
3.831857730857417
3.8355946440632525
3.839236795832655
3.8427866456117514
3.846246586993035
3.8496189479795206
3.8529059944502673
3.856109931413652
3.859232904257432
3.8622770018648005
3.865244261924903
3.868136668114438
3.8709564581092133
3.873706882172149
3.8763896803938267
3.879006547683991
3.8815591350111838
3.884049050605456
3.886477861125529
3.8888470927915177
3.891158232484291
3.8934127288124856
3.895611993148142
3.897757400631855
3.8998502911482387
3.90189197027237
3.9038837101876327
3.905826750574939
3.9077222994722662
3.9095715339691237
3.911375600682927
3.9131356134777264
3.9148526719977053
3.9165278279029083
3.9181621141269365
3.9197377535741493
3.9212160544095442
3.9225325986081847
3.9236511265906637
3.9245680299688606
3.9252971502416916
3.9258614185774983
3.9262868569567893
3.926599157995064
3.9268097232768486
3.926933142713758
3.9269841049067575
3.9269908356695535
3.926990801239
3.9269908239695366
3.9269908226676953
3.9269908230158452
3.926990822984451
3.92699082299015
3.926990822989535
3.926990822989632
3.92699082298962
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.926990822989622
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
3.9269908229896218
