position,velocity,cost
2.356194490192345,0.0,1569.0897259697992
2.356194490192345,0.16666666666666607,1416.1760099477667
2.356194490192345,0.33333333333333215,1288.9092314002814
2.356194490192345,0.5,1184.4135889582426
2.356194490192345,0.6666666666666661,1094.4248244139967
2.356194490192345,0.8333333333333321,1016.3177442853865
2.356194490192345,1.0,951.8596369878661
2.356194490192345,1.166666666666666,892.7381329881861
2.356194490192345,1.3333333333333321,840.253708859201
2.356194490192345,1.5,797.6361615364867
2.356194490192345,1.666666666666666,757.7120728955695
2.356194490192345,1.8333333333333321,720.58219353835
2.356194490192345,2.0,687.4053391368889
2.356194490192345,2.166666666666666,661.0334854076826
2.356194490192345,2.333333333333332,635.9068122496584
2.356194490192345,2.5,612.0265886812465
2.356194490192345,2.666666666666666,589.394811849805
2.356194490192345,2.833333333333332,568.0823913346494
2.356194490192345,3.0,553.0905130254806
2.356194490192345,3.166666666666666,538.657391215518
2.356194490192345,3.333333333333332,524.6933499911738
2.356194490192345,3.5,511.198093215924
2.356194490192345,3.666666666666666,498.17145320775734
2.356194490192345,3.833333333333332,485.61339226110476
2.356194490192345,4.0,474.46705396888444
2.356194490192345,4.166666666666666,467.85306006111955
2.356194490192345,4.333333333333332,461.3504719432473
2.356194490192345,4.5,454.9591385289574
2.356194490192345,4.666666666666666,448.6789170277514
2.356194490192345,4.833333333333332,442.50967300758214
2.356194490192345,5.0,436.4512804388622
2.356194490192345,5.166666666666666,430.5036217525214
2.356194490192345,5.333333333333332,424.66658799494184
2.3692844595823024,0.0,1520.1239836151615
2.3692844595823024,0.16666666666666607,1375.0575711661602
2.3692844595823024,0.33333333333333215,1251.5936410027723
2.3692844595823024,0.5,1152.3594537228832
2.3692844595823024,0.6666666666666661,1064.7355276662995
2.3692844595823024,0.8333333333333321,990.6657179438753
2.3692844595823024,1.0,927.5675356278672
2.3692844595823024,1.166666666666666,869.8830997474057
2.3692844595823024,1.3333333333333321,820.2791383030383
2.3692844595823024,1.5,778.4488759971026
2.3692844595823024,1.666666666666666,739.316679765277
2.3692844595823024,1.8333333333333321,703.0355509903179
2.3692844595823024,2.0,671.9344760545965
2.3692844595823024,2.166666666666666,645.9941895747173
2.3692844595823024,2.333333333333332,621.2997092963341
2.3692844595823024,2.5,597.8525198512407
2.3692844595823024,2.666666666666666,575.6548390061292
2.3692844595823024,2.833333333333332,555.9468266501912
2.3692844595823024,3.0,541.2571163688503
2.3692844595823024,3.166666666666666,527.0367168680133
2.3692844595823024,3.333333333333332,513.2852583639377
2.3692844595823024,3.5,500.00249856830527
2.3692844595823024,3.666666666666666,487.1883242163389
2.3692844595823024,3.833333333333332,474.84275260234534
2.3692844595823024,4.0,465.06343079144955
2.3692844595823024,4.166666666666666,458.532052098605
2.3692844595823024,4.333333333333332,452.11195967066016
2.3692844595823024,4.5,445.80300907748057
2.3692844595823024,4.666666666666666,439.60506396343186
2.3692844595823024,4.833333333333332,433.51799652424387
2.3692844595823024,5.0,427.54168740272956
2.3692844595823024,5.166666666666666,421.6760256921211
2.3692844595823024,5.333333333333332,415.92090906514227
2.38237442897226,-0.16666666666666785,1647.0459038777296
2.38237442897226,0.0,1472.3987896486283
2.38237442897226,0.16666666666666607,1334.7520932328662
2.38237442897226,0.33333333333333215,1215.8252682862646
2.38237442897226,0.5,1120.8581702400024
2.38237442897226,0.6666666666666661,1035.6075832534964
2.38237442897226,0.8333333333333321,965.3893436546172
2.38237442897226,1.0,903.6605690290315
2.38237442897226,1.166666666666666,847.4127541386691
2.38237442897226,1.3333333333333321,800.5684161495101
2.38237442897226,1.5,759.5287284424816
2.38237442897226,1.666666666666666,721.1918504877285
2.38237442897226,1.8333333333333321,685.7563255864301
2.38237442897226,2.0,656.6521491678722
2.38237442897226,2.166666666666666,631.1443044443041
2.38237442897226,2.333333333333332,606.8829525090134
2.38237442897226,2.5,583.8697955526441
2.38237442897226,2.666666666666666,562.114234346441
2.38237442897226,2.833333333333332,544.0363197844199
2.38237442897226,3.0,529.559583089733
2.38237442897226,3.166666666666666,515.5519866342358
2.38237442897226,3.333333333333332,502.01321410691526
2.38237442897226,3.5,488.94307729398474
2.38237442897226,3.666666666666666,476.34151765212715
2.38237442897226,3.833333333333332,464.2086079465649
2.38237442897226,4.0,455.75884949586197
2.38237442897226,4.166666666666666,449.30999211694274
2.38237442897226,4.333333333333332,442.9723066333832
2.38237442897226,4.5,436.74565501450866
2.38237442897226,4.666666666666666,430.62990782752473
2.38237442897226,4.833333333333332,424.62494370300243
2.38237442897226,5.0,418.73064994725894
2.38237442897226,5.166666666666666,412.9469225764371
2.38237442897226,5.333333333333332,407.27366588163835
2.3954643983622175,-0.3333333333333339,1800.0687629767847
2.3954643983622175,-0.16666666666666785,1594.4853048084528
2.3954643983622175,0.0,1427.8792212216392
2.3954643983622175,0.16666666666666607,1295.3362133383973
2.3954643983622175,0.33333333333333215,1182.603956720308
2.3954643983622175,0.5,1089.9205320155106
2.3954643983622175,0.6666666666666661,1007.0512784443565
2.3954643983622175,0.8333333333333321,940.4936787310977
2.3954643983622175,1.0,880.1769504526641
