position,velocity,cost
2.356194490192345,-10.0,124.02398812030933
2.356194490192345,-9.833333333333334,119.94150249012495
2.356194490192345,-9.666666666666666,115.92764785949117
2.356194490192345,-9.5,111.98242220239003
2.356194490192345,-9.333333333333334,108.1058234784351
2.356194490192345,-9.166666666666666,104.29784963387392
2.356194490192345,-9.0,100.55849860259165
2.356194490192345,-8.833333333333334,96.88776830711313
2.356194490192345,-8.666666666666666,93.28565665960564
2.356194490192345,-8.5,89.75216156287982
2.356194490192345,-8.333333333333334,86.28728091138991
2.356194490192345,-8.166666666666666,82.89101259223123
2.356194490192345,-8.0,79.56335448613628
2.356194490192345,-7.833333333333334,76.30430446846731
2.356194490192345,-7.666666666666667,73.11386041020677
2.356194490192345,-7.5,69.99202017894353
2.356194490192345,-7.333333333333334,66.93878163985568
2.356194490192345,-7.166666666666667,63.954142656688305
2.356194490192345,-7.0,61.03810109272971
2.356194490192345,-6.833333333333334,58.1906548117769
2.356194490192345,-6.666666666666667,55.411801679101515
2.356194490192345,-6.5,52.70153956240716
2.356194490192345,-6.333333333333334,50.05986633278128
2.356194490192345,-6.166666666666667,47.48677986564074
2.356194490192345,-6.0,44.98227804167075
2.356194490192345,-5.833333333333334,42.54635874775664
2.356194490192345,-5.666666666666667,40.179019877908594
2.356194490192345,-5.5,37.880259334178376
2.356194490192345,-5.333333333333334,35.650075027568526
2.356194490192345,-5.166666666666667,33.488464878993184
2.356194490192345,-5.0,31.395426819924392
2.356194490192345,-4.833333333333334,29.37095879365182
2.356194490192345,-4.666666666666667,27.415058755901878
2.356194490192345,-4.5,25.527724675767256
2.356194490192345,-4.333333333333334,23.708954536562587
2.356194490192345,-4.166666666666667,21.9587463366701
2.356194490192345,-4.0,20.277098090375056
2.356194490192345,-3.833333333333334,18.664007828691158
2.356194490192345,-3.666666666666667,17.119473600175045
2.356194490192345,-3.5,15.643493471730162
2.356194490192345,-3.333333333333334,14.236065529400179
2.356194490192345,-3.166666666666667,12.89718787915004
2.356194490192345,-3.0,11.626858647636789
2.356194490192345,-2.833333333333334,10.425075982968401
2.356194490192345,-2.666666666666667,9.291838055450675
2.356194490192345,-2.5,8.227143058322545
2.356194490192345,-2.333333333333334,7.230989208479066
2.356194490192345,-2.166666666666667,6.303374747182285
2.356194490192345,-2.0,5.444297940759621
2.356194490192345,-1.833333333333334,4.653757081289761
2.356194490192345,-1.6666666666666679,3.931750487275819
2.356194490192345,-1.5,3.2782765043056
2.356194490192345,-1.333333333333334,2.6933335056992043
2.356194490192345,-1.1666666666666679,2.176919893143152
2.356194490192345,-1.0,1.7290340973116278
2.356194490192345,-0.8333333333333339,1.349674578474297
2.356194490192345,-0.6666666666666679,1.038839827090766
2.356194490192345,-0.5,0.7965283643915475
2.356194490192345,-0.3333333333333339,0.6227387429454675
2.356194490192345,-0.16666666666666785,0.5174695472133531
2.356194490192345,0.0,0.4807193940880457
2.356194490192345,0.16666666666666607,0.512486933420571
2.356194490192345,0.33333333333333215,0.6127708485324272
2.356194490192345,0.5,0.7815698567139492
2.356194490192345,0.6666666666666661,1.0188827097086626
2.356194490192345,0.8333333333333321,1.3247081941835979
2.356194490192345,1.0,1.6990451321855167
2.356194490192345,1.166666666666666,2.1418923815829647
2.356194490192345,1.3333333333333321,2.6532488364942246
2.356194490192345,1.5,3.2331134277009865
2.356194490192345,1.666666666666666,3.881485123047847
2.356194490192345,1.8333333333333321,4.598362927827483
2.356194490192345,2.0,5.383745885151707
2.356194490192345,2.166666666666666,6.237633076307898
2.356194490192345,2.333333333333332,7.160023621101528
2.356194490192345,2.5,8.150916678184126
2.356194490192345,2.666666666666666,9.21031144536694
2.356194490192345,2.833333333333332,10.338207159920374
2.356194490192345,3.0,11.534603098858991
2.356194490192345,3.166666666666666,12.799498579212313
2.356194490192345,3.333333333333332,14.132892958281195
2.356194490192345,3.5,15.534785633880007
2.356194490192345,3.666666666666666,17.005176044564465
2.356194490192345,3.833333333333332,18.54406366984486
2.356194490192345,4.0,20.151448030386046
2.356194490192345,4.166666666666666,21.827328688191987
2.356194490192345,4.333333333333332,23.571705246776734
2.356194490192345,4.5,25.38457735132115
2.356194490192345,4.666666666666666,27.265944688815146
2.356194490192345,4.833333333333332,29.215806988186426
2.356194490192345,5.0,31.234164020414358
2.356194490192345,5.166666666666666,33.32101559863007
2.356194490192345,5.333333333333332,35.476361578203495
2.356194490192345,5.5,37.700201856813834
2.356194490192345,5.666666666666666,39.99253637450878
2.356194490192345,5.833333333333332,42.35336511374837
2.356194490192345,6.0,44.78268809943513
2.356194490192345,6.166666666666664,47.28050539893033
2.356194490192345,6.333333333333332,49.84681712205696
2.356194490192345,6.5,52.48162342108761
2.356194490192345,6.666666666666664,55.18492449072016
2.356194490192345,6.833333333333332,57.9567205677495
2.356194490192345,7.0,60.79701193214532
2.356194490192345,7.166666666666664,63.70579890532812
2.356194490192345,7.333333333333332,66.68308185117158
2.356194490192345,7.5,69.72886117564202
2.356194490192345,7.666666666666664,72.84313732669506
2.356194490192345,7.833333333333332,76.02591079415339
2.356194490192345,8.0,79.27718210957318
2.356194490192345,8.166666666666664,82.59695184609716
2.356194490192345,8.333333333333332,85.98522061829429
2.356194490192345,8.5,89.44198908198584
2.356194490192345,8.666666666666664,92.96725793405794
2.356194490192345,8.833333333333332,96.56102791226243
2.356194490192345,9.0,100.22329979500209
2.356194490192345,9.166666666666664,103.95407440110509
2.356194490192345,9.333333333333332,107.75335258958481
2.356194490192345,9.5,111.62113525938751
2.356194490192345,9.666666666666664,115.5574233491259
