position,velocity,cost
2.35619449019234,-10.0,1000.0
2.3692844595823,-10.0,1000.0
2.38237442897226,-10.0,1000.0
2.39546439836222,-10.0,1000.0
2.40855436775217,-10.0,1000.0
2.42164433714213,-10.0,1000.0
2.43473430653209,-10.0,1000.0
2.44782427592205,-10.0,1000.0
2.460914245312,-10.0,1000.0
2.47400421470196,-10.0,1000.0
2.48709418409192,-10.0,1000.0
2.50018415348188,-10.0,1000.0
2.51327412287183,-10.0,1000.0
2.52636409226179,-10.0,1000.0
2.53945406165175,-10.0,1000.0
2.55254403104171,-10.0,1000.0
2.56563400043166,-10.0,1000.0
2.57872396982162,-10.0,1000.0
2.59181393921158,-10.0,1000.0
2.60490390860154,-10.0,1000.0
2.61799387799149,-10.0,1000.0
2.63108384738145,-10.0,1000.0
2.64417381677141,-10.0,1000.0
2.65726378616137,-10.0,1000.0
2.67035375555132,-10.0,1000.0
2.68344372494128,-10.0,1000.0
2.69653369433124,-10.0,1000.0
2.7096236637212,-10.0,1000.0
2.72271363311115,-10.0,1000.0
2.73580360250111,-10.0,1000.0
2.74889357189107,-10.0,1000.0
2.76198354128103,-10.0,1000.0
2.77507351067098,-10.0,1000.0
2.78816348006094,-10.0,1000.0
2.8012534494509,-10.0,1000.0
2.81434341884086,-10.0,1000.0
2.82743338823081,-10.0,1000.0
2.84052335762077,-10.0,1000.0
2.85361332701073,-10.0,1000.0
2.86670329640069,-10.0,1000.0
2.87979326579064,-10.0,1000.0
2.8928832351806,-10.0,1000.0
2.90597320457056,-10.0,1000.0
2.91906317396052,-10.0,1000.0
2.93215314335047,-10.0,1000.0
2.94524311274043,-10.0,1000.0
2.95833308213039,-10.0,1000.0
2.97142305152035,-10.0,1000.0
2.9845130209103,-10.0,1000.0
2.99760299030026,-10.0,1000.0
3.01069295969022,-10.0,1000.0
3.02378292908018,-10.0,1000.0
3.03687289847013,-10.0,1000.0
3.04996286786009,-10.0,1000.0
3.06305283725005,-10.0,1000.0
3.07614280664001,-10.0,1000.0
3.08923277602996,-10.0,1000.0
3.10232274541992,-10.0,1000.0
3.11541271480988,-10.0,1000.0
3.12850268419984,-10.0,1000.0
3.14159265358979,-10.0,1000.0
3.15468262297975,-10.0,1000.0
3.16777259236971,-10.0,1000.0
3.18086256175967,-10.0,1000.0
3.19395253114962,-10.0,1000.0
3.20704250053958,-10.0,1000.0
3.22013246992954,-10.0,1000.0
3.2332224393195,-10.0,1000.0
3.24631240870945,-10.0,1000.0
3.25940237809941,-10.0,1000.0
3.27249234748937,-10.0,1000.0
3.28558231687932,-10.0,1000.0
3.29867228626928,-10.0,1000.0
3.31176225565924,-10.0,1000.0
