q1,v1,q2,v2,Costs
3.769911184307752,-4.0,3.377212102609028,7.0,238.1142077091408
3.769911184307752,-4.0,3.377212102609028,8.0,249.3604525885236
3.769911184307752,-4.0,3.4557519189487724,3.0,307.6165769466798
3.769911184307752,-4.0,3.4557519189487724,4.0,255.3060575054756
3.769911184307752,-4.0,3.4557519189487724,5.0,244.3928637143314
3.769911184307752,-4.0,3.4557519189487724,6.0,239.7271470321544
3.769911184307752,-4.0,3.4557519189487724,7.0,238.0731200074171
3.769911184307752,-4.0,3.4557519189487724,8.0,251.6180885831073
3.769911184307752,-4.0,3.4557519189487724,9.0,322.67379018194515
3.769911184307752,-4.0,3.5342917352885173,3.0,295.2826938205182
3.769911184307752,-4.0,3.5342917352885173,4.0,254.20853169001208
3.769911184307752,-4.0,3.5342917352885173,5.0,243.81035318245856
3.769911184307752,-4.0,3.5342917352885173,6.0,239.46827729821223
3.769911184307752,-4.0,3.5342917352885173,7.0,238.06714397489253
3.769911184307752,-4.0,3.5342917352885173,8.0,255.3234364140809
3.769911184307752,-4.0,3.5342917352885173,9.0,326.3984944687479
3.769911184307752,-4.0,3.5342917352885173,10.0,420.9760296936064
3.769911184307752,-4.0,3.612831551628262,3.0,286.940748911483
3.769911184307752,-4.0,3.612831551628262,4.0,253.2173372234932
3.769911184307752,-4.0,3.612831551628262,5.0,243.41296134250192
3.769911184307752,-4.0,3.612831551628262,6.0,239.32235088583016
3.769911184307752,-4.0,3.612831551628262,7.0,238.09708102445097
3.769911184307752,-4.0,3.612831551628262,8.0,259.6392425658909
3.769911184307752,-4.0,3.612831551628262,9.0,331.87757530586646
3.769911184307752,-4.0,3.612831551628262,10.0,427.6772585178659
3.769911184307752,-4.0,3.691371367968007,3.0,281.31764827974746
3.769911184307752,-4.0,3.691371367968007,4.0,252.41624322336543
3.769911184307752,-4.0,3.691371367968007,5.0,243.09027186237
3.769911184307752,-4.0,3.691371367968007,6.0,239.21817477940323
3.769911184307752,-4.0,3.691371367968007,7.0,238.2034420239358
3.769911184307752,-4.0,3.691371367968007,8.0,269.59827887683895
3.769911184307752,-4.0,3.691371367968007,9.0,342.07804981373675
3.769911184307752,-4.0,3.769911184307752,3.0,277.554205724802
3.769911184307752,-4.0,3.769911184307752,4.0,251.76714562514567
3.769911184307752,-4.0,3.769911184307752,5.0,242.8508126712214
3.769911184307752,-4.0,3.769911184307752,6.0,239.1732648851317
3.769911184307752,-4.0,3.769911184307752,7.0,238.56448442814917
3.769911184307752,-4.0,3.769911184307752,8.0,283.7850346492113
3.769911184307752,-4.0,3.769911184307752,9.0,360.8374117800929
3.769911184307752,-4.0,3.848451000647497,3.0,275.2794133018072
3.769911184307752,-4.0,3.848451000647497,4.0,251.3215012154095
3.769911184307752,-4.0,3.848451000647497,5.0,242.7429911533253
3.769911184307752,-4.0,3.848451000647497,6.0,239.2140508501789
3.769911184307752,-4.0,3.848451000647497,7.0,242.2736122856408
3.769911184307752,-4.0,3.848451000647497,8.0,307.77806583441713
3.769911184307752,-4.0,3.848451000647497,9.0,399.2970550268936
3.769911184307752,-4.0,3.9269908169872414,3.0,274.103722094285
3.769911184307752,-4.0,3.9269908169872414,4.0,251.1904823647425
3.769911184307752,-4.0,3.9269908169872414,5.0,242.8426842487541
3.769911184307752,-4.0,3.9269908169872414,6.0,239.4420753497396
3.769911184307752,-4.0,3.9269908169872414,7.0,284.23446337485274
3.769911184307752,-3.0,2.356194490192345,1.0,143.57502945234975
3.769911184307752,-3.0,2.356194490192345,2.0,113.88196829348117
3.769911184307752,-3.0,2.356194490192345,3.0,105.02110387147138
3.769911184307752,-3.0,2.356194490192345,4.0,102.49329497248972
3.769911184307752,-3.0,2.4347343065320897,1.0,141.77447895956905
3.769911184307752,-3.0,2.4347343065320897,2.0,113.47789701797974
3.769911184307752,-3.0,2.4347343065320897,3.0,104.9098286521924
3.769911184307752,-3.0,2.4347343065320897,4.0,102.43457226647637
3.769911184307752,-3.0,2.4347343065320897,5.0,102.05629051171478
3.769911184307752,-3.0,2.5132741228718345,1.0,139.9993534155019
3.769911184307752,-3.0,2.5132741228718345,2.0,113.04470291995696
3.769911184307752,-3.0,2.5132741228718345,3.0,104.78993707666146
3.769911184307752,-3.0,2.5132741228718345,4.0,102.38788639922004
3.769911184307752,-3.0,2.5132741228718345,5.0,102.00991043359558
3.769911184307752,-3.0,2.5918139392115798,1.0,138.15083769932292
3.769911184307752,-3.0,2.5918139392115798,2.0,112.59017963815248
3.769911184307752,-3.0,2.5918139392115798,3.0,104.66077152208138
3.769911184307752,-3.0,2.5918139392115798,4.0,102.3458439808739
3.769911184307752,-3.0,2.5918139392115798,5.0,101.97813725718444
3.769911184307752,-3.0,2.670353755551324,1.0,136.2961941240823
3.769911184307752,-3.0,2.670353755551324,2.0,112.1143491120114
3.769911184307752,-3.0,2.670353755551324,3.0,104.52297583726605
3.769911184307752,-3.0,2.670353755551324,4.0,102.30648952717787
3.769911184307752,-3.0,2.670353755551324,5.0,101.95546323336788
3.769911184307752,-3.0,2.748893571891069,1.0,134.44754472338272
3.769911184307752,-3.0,2.748893571891069,2.0,111.62354802872396
3.769911184307752,-3.0,2.748893571891069,3.0,104.37982512805324
3.769911184307752,-3.0,2.748893571891069,4.0,102.26974442507046
3.769911184307752,-3.0,2.748893571891069,5.0,101.9416320492575
3.769911184307752,-3.0,2.748893571891069,6.0,105.13597040855336
3.769911184307752,-3.0,2.827433388230814,1.0,132.58439473273097
3.769911184307752,-3.0,2.827433388230814,2.0,111.11080880033516
3.769911184307752,-3.0,2.827433388230814,3.0,104.2338932986406
3.769911184307752,-3.0,2.827433388230814,4.0,102.23628340380084
3.769911184307752,-3.0,2.827433388230814,5.0,101.93732250555252
3.769911184307752,-3.0,2.827433388230814,6.0,104.97408839105832
3.769911184307752,-3.0,2.905973204570558,1.0,130.79313805832342
3.769911184307752,-3.0,2.905973204570558,2.0,110.58179008994526
3.769911184307752,-3.0,2.905973204570558,3.0,104.08975029377866
3.769911184307752,-3.0,2.905973204570558,4.0,102.20669570439804
3.769911184307752,-3.0,2.905973204570558,5.0,101.94312396609726
3.769911184307752,-3.0,2.905973204570558,6.0,105.55351551952768
3.769911184307752,-3.0,2.9845130209103035,1.0,128.98696262355077
3.769911184307752,-3.0,2.9845130209103035,2.0,110.03733063260002
3.769911184307752,-3.0,2.9845130209103035,3.0,103.95115821657625
3.769911184307752,-3.0,2.9845130209103035,4.0,102.18132851438364
3.769911184307752,-3.0,2.9845130209103035,5.0,101.95993360195985
3.769911184307752,-3.0,2.9845130209103035,6.0,106.32524630639894
3.769911184307752,-3.0,3.0630528372500483,1.0,127.20501888229792
3.769911184307752,-3.0,3.0630528372500483,2.0,109.50205110037976
3.769911184307752,-3.0,3.0630528372500483,3.0,103.82123958397428
3.769911184307752,-3.0,3.0630528372500483,4.0,102.1608036930015
3.769911184307752,-3.0,3.0630528372500483,5.0,101.99062732936687
3.769911184307752,-3.0,3.0630528372500483,6.0,107.30296442452972
3.769911184307752,-3.0,3.141592653589793,1.0,125.43982290596244
3.769911184307752,-3.0,3.141592653589793,2.0,108.99863705172892
3.769911184307752,-3.0,3.141592653589793,3.0,103.70081517164196
3.769911184307752,-3.0,3.141592653589793,4.0,102.14578606053328
3.769911184307752,-3.0,3.141592653589793,5.0,102.03937333004428
3.769911184307752,-3.0,3.141592653589793,6.0,108.5284771429022
3.769911184307752,-3.0,3.141592653589793,7.0,142.895337253091
3.769911184307752,-3.0,3.220132469929538,1.0,123.71691506300093
3.769911184307752,-3.0,3.220132469929538,2.0,108.53265355883872
3.769911184307752,-3.0,3.220132469929538,3.0,103.59099562097992
3.769911184307752,-3.0,3.220132469929538,4.0,102.13697919909256
3.769911184307752,-3.0,3.220132469929538,5.0,102.1106183699068
3.769911184307752,-3.0,3.220132469929538,6.0,110.0613617628078
3.769911184307752,-3.0,3.220132469929538,7.0,145.93850784410904
3.769911184307752,-3.0,3.2986722862692828,1.0,122.10992494055718
3.769911184307752,-3.0,3.2986722862692828,2.0,108.10641180144454
3.769911184307752,-3.0,3.2986722862692828,3.0,103.4923520534873
3.769911184307752,-3.0,3.2986722862692828,4.0,102.13577657482271
3.769911184307752,-3.0,3.2986722862692828,5.0,102.20843156767044
3.769911184307752,-3.0,3.2986722862692828,6.0,111.99747257263616
3.769911184307752,-3.0,3.2986722862692828,7.0,149.22555272408675
3.769911184307752,-3.0,3.377212102609028,0.0,188.2262646048234
3.769911184307752,-3.0,3.377212102609028,1.0,120.58937662740296
3.769911184307752,-3.0,3.377212102609028,2.0,107.721632075585
3.769911184307752,-3.0,3.377212102609028,3.0,103.40643140983184
3.769911184307752,-3.0,3.377212102609028,4.0,102.14340076096936
3.769911184307752,-3.0,3.377212102609028,5.0,102.33593067320508
3.769911184307752,-3.0,3.377212102609028,6.0,114.63274651727744
3.769911184307752,-3.0,3.377212102609028,7.0,152.74080798813804
3.769911184307752,-3.0,3.377212102609028,8.0,209.2045787060231
3.769911184307752,-3.0,3.4557519189487724,0.0,161.90760874971852
3.769911184307752,-3.0,3.4557519189487724,1.0,119.23834774188444
3.769911184307752,-3.0,3.4557519189487724,2.0,107.37996462591498
3.769911184307752,-3.0,3.4557519189487724,3.0,103.33393224829312
3.769911184307752,-3.0,3.4557519189487724,4.0,102.16111441360168
3.769911184307752,-3.0,3.4557519189487724,5.0,102.51491494529893
3.769911184307752,-3.0,3.4557519189487724,6.0,117.77566540673226
3.769911184307752,-3.0,3.4557519189487724,7.0,156.50415156526654
3.769911184307752,-3.0,3.4557519189487724,8.0,214.34121421692575
3.769911184307752,-3.0,3.4557519189487724,9.0,296.9521316576462
3.769911184307752,-3.0,3.5342917352885173,0.0,154.54519724896377
3.769911184307752,-3.0,3.5342917352885173,1.0,118.03217552874068
3.769911184307752,-3.0,3.5342917352885173,2.0,107.0831712819468
3.769911184307752,-3.0,3.5342917352885173,3.0,103.27678112128292
3.769911184307752,-3.0,3.5342917352885173,4.0,102.19145341766864
3.769911184307752,-3.0,3.5342917352885173,5.0,102.82462868525715
3.769911184307752,-3.0,3.5342917352885173,6.0,122.51297263637927
3.769911184307752,-3.0,3.5342917352885173,7.0,160.67019365850297
3.769911184307752,-3.0,3.5342917352885173,8.0,219.74806160771595
3.769911184307752,-3.0,3.5342917352885173,9.0,304.6113727697943
3.769911184307752,-3.0,3.612831551628262,0.0,149.426719125054
3.769911184307752,-3.0,3.612831551628262,1.0,116.97375488434328
3.769911184307752,-3.0,3.612831551628262,2.0,106.83311993451235
3.769911184307752,-3.0,3.612831551628262,3.0,103.23626288814746
3.769911184307752,-3.0,3.612831551628262,4.0,102.2380582376421
3.769911184307752,-3.0,3.612831551628262,5.0,103.69924037946508
3.769911184307752,-3.0,3.612831551628262,6.0,128.25034105472878
3.769911184307752,-3.0,3.612831551628262,7.0,167.72169417998546
3.769911184307752,-3.0,3.612831551628262,8.0,225.72253938351267
3.769911184307752,-3.0,3.612831551628262,9.0,312.65970406344377
3.769911184307752,-3.0,3.691371367968007,0.0,145.52013597860807
3.769911184307752,-3.0,3.691371367968007,1.0,116.06519211349286
3.769911184307752,-3.0,3.691371367968007,2.0,106.63155692627028
3.769911184307752,-3.0,3.691371367968007,3.0,103.21460796577502
3.769911184307752,-3.0,3.691371367968007,4.0,102.31081742287172
3.769911184307752,-3.0,3.691371367968007,5.0,106.8577870308926
3.769911184307752,-3.0,3.691371367968007,6.0,134.67836723016853
3.769911184307752,-3.0,3.691371367968007,7.0,177.330734673902
3.769911184307752,-3.0,3.691371367968007,8.0,239.14688528521052
3.769911184307752,-3.0,3.691371367968007,9.0,327.63740531730843
3.769911184307752,-3.0,3.769911184307752,0.0,142.27139996288437
3.769911184307752,-3.0,3.769911184307752,1.0,115.30831928025368
3.769911184307752,-3.0,3.769911184307752,2.0,106.4809110597174
3.769911184307752,-3.0,3.769911184307752,3.0,103.21532731366123
3.769911184307752,-3.0,3.769911184307752,4.0,102.43183656982144
3.769911184307752,-3.0,3.769911184307752,5.0,111.3993408909752
3.769911184307752,-3.0,3.769911184307752,6.0,142.70693523932388
3.769911184307752,-3.0,3.769911184307752,7.0,189.25149694121427
3.769911184307752,-3.0,3.769911184307752,8.0,255.76429732882164
3.769911184307752,-3.0,3.848451000647497,0.0,139.4759106637935
3.769911184307752,-3.0,3.848451000647497,1.0,114.70044745352304
3.769911184307752,-3.0,3.848451000647497,2.0,106.3845254459413
3.769911184307752,-3.0,3.848451000647497,3.0,103.24214030051571
3.769911184307752,-3.0,3.848451000647497,4.0,102.64695042523076
3.769911184307752,-3.0,3.848451000647497,5.0,117.59300172741936
3.769911184307752,-3.0,3.848451000647497,6.0,153.12660400873108
3.769911184307752,-3.0,3.848451000647497,7.0,205.7355167805906
3.769911184307752,-3.0,3.848451000647497,8.0,282.5731631201053
3.769911184307752,-3.0,3.9269908169872414,0.0,137.20892057697571
3.769911184307752,-3.0,3.9269908169872414,1.0,114.24539371529318
3.769911184307752,-3.0,3.9269908169872414,2.0,106.34569266752274
3.769911184307752,-3.0,3.9269908169872414,3.0,103.30178439343176
3.769911184307752,-3.0,3.9269908169872414,4.0,103.02703670203704
3.769911184307752,-3.0,3.9269908169872414,5.0,125.98796512934138
3.769911184307752,-3.0,3.9269908169872414,6.0,168.35760340686394
3.769911184307752,-3.0,3.9269908169872414,7.0,237.12508839199543
3.769911184307752,-2.0,2.356194490192345,-1.0,55.54558453837573
3.769911184307752,-2.0,2.356194490192345,0.0,36.21548511632811
3.769911184307752,-2.0,2.356194490192345,1.0,31.858243297002826
3.769911184307752,-2.0,2.356194490192345,2.0,31.37761930248145
3.769911184307752,-2.0,2.356194490192345,3.0,32.1376742790067
3.769911184307752,-2.0,2.356194490192345,4.0,35.83574918964591
3.769911184307752,-2.0,2.4347343065320897,-1.0,53.966064173601694
3.769911184307752,-2.0,2.4347343065320897,0.0,35.981709689882
3.769911184307752,-2.0,2.4347343065320897,1.0,31.836399761676265
3.769911184307752,-2.0,2.4347343065320897,2.0,31.38507149102481
3.769911184307752,-2.0,2.4347343065320897,3.0,32.17021216670985
3.769911184307752,-2.0,2.4347343065320897,4.0,35.92574383470996
3.769911184307752,-2.0,2.4347343065320897,5.0,44.90235137469181
3.769911184307752,-2.0,2.5132741228718345,-1.0,52.44413505809407
3.769911184307752,-2.0,2.5132741228718345,0.0,35.733237941906786
3.769911184307752,-2.0,2.5132741228718345,1.0,31.81317668068629
3.769911184307752,-2.0,2.5132741228718345,2.0,31.39569588436361
3.769911184307752,-2.0,2.5132741228718345,3.0,32.204386239419
3.769911184307752,-2.0,2.5132741228718345,4.0,36.07881290052156
3.769911184307752,-2.0,2.5132741228718345,5.0,45.29346327334328
3.769911184307752,-2.0,2.5918139392115798,-1.0,50.984420097012766
3.769911184307752,-2.0,2.5918139392115798,0.0,35.47440641656702
3.769911184307752,-2.0,2.5918139392115798,1.0,31.78968589423508
3.769911184307752,-2.0,2.5918139392115798,2.0,31.40963471918528
3.769911184307752,-2.0,2.5918139392115798,3.0,32.2381481084309
3.769911184307752,-2.0,2.5918139392115798,4.0,36.29462761586183
3.769911184307752,-2.0,2.5918139392115798,5.0,45.810644665541645
3.769911184307752,-2.0,2.5918139392115798,6.0,62.884888049544216
3.769911184307752,-2.0,2.670353755551324,-1.0,49.583055305657005
3.769911184307752,-2.0,2.670353755551324,0.0,35.20857633123264
3.769911184307752,-2.0,2.670353755551324,1.0,31.76673699694356
3.769911184307752,-2.0,2.670353755551324,2.0,31.42700304720505
3.769911184307752,-2.0,2.670353755551324,3.0,32.27013451239673
3.769911184307752,-2.0,2.670353755551324,4.0,36.57607396318524
3.769911184307752,-2.0,2.670353755551324,5.0,46.460947363277
3.769911184307752,-2.0,2.670353755551324,6.0,63.82283656672721
3.769911184307752,-2.0,2.748893571891069,-1.0,48.24045991756029
3.769911184307752,-2.0,2.748893571891069,0.0,34.93836110067095
3.769911184307752,-2.0,2.748893571891069,1.0,31.745160324505207
3.769911184307752,-2.0,2.748893571891069,2.0,31.44788267880352
3.769911184307752,-2.0,2.748893571891069,3.0,32.2995359611231
3.769911184307752,-2.0,2.748893571891069,4.0,36.929484123160094
3.769911184307752,-2.0,2.748893571891069,5.0,47.25232476896616
3.769911184307752,-2.0,2.748893571891069,6.0,64.98265413494583
3.769911184307752,-2.0,2.827433388230814,-2.0,118.0804542450294
3.769911184307752,-2.0,2.827433388230814,-1.0,46.96110861790608
3.769911184307752,-2.0,2.827433388230814,0.0,34.66603985716094
3.769911184307752,-2.0,2.827433388230814,1.0,31.72564159464355
3.769911184307752,-2.0,2.827433388230814,2.0,31.47231609224019
3.769911184307752,-2.0,2.827433388230814,3.0,32.32930336666195
3.769911184307752,-2.0,2.827433388230814,4.0,37.36552724349286
3.769911184307752,-2.0,2.827433388230814,5.0,48.19658124545075
3.769911184307752,-2.0,2.827433388230814,6.0,66.34587427827998
3.769911184307752,-2.0,2.905973204570558,-2.0,103.38452116912948
3.769911184307752,-2.0,2.905973204570558,-1.0,45.74492689426469
3.769911184307752,-2.0,2.905973204570558,0.0,34.394009168966576
3.769911184307752,-2.0,2.905973204570558,1.0,31.708666854450595
3.769911184307752,-2.0,2.905973204570558,2.0,31.500300208430133
3.769911184307752,-2.0,2.905973204570558,3.0,32.36787253285889
3.769911184307752,-2.0,2.905973204570558,4.0,37.89784449992314
3.769911184307752,-2.0,2.905973204570558,5.0,49.30981139199251
3.769911184307752,-2.0,2.905973204570558,6.0,67.92927560164297
3.769911184307752,-2.0,2.9845130209103035,-2.0,93.20352381279146
3.769911184307752,-2.0,2.9845130209103035,-1.0,44.59059480693278
3.769911184307752,-2.0,2.9845130209103035,0.0,34.12448863609123
3.769911184307752,-2.0,2.9845130209103035,1.0,31.695066805731564
3.769911184307752,-2.0,2.9845130209103035,2.0,31.531779787105403
3.769911184307752,-2.0,2.9845130209103035,3.0,32.43769429929324
3.769911184307752,-2.0,2.9845130209103035,4.0,38.545912850058926
3.769911184307752,-2.0,2.9845130209103035,5.0,50.615884572115405
3.769911184307752,-2.0,2.9845130209103035,6.0,69.73802690505845
3.769911184307752,-2.0,3.0630528372500483,-2.0,84.92014031299732
3.769911184307752,-2.0,3.0630528372500483,-1.0,43.4938088378595
3.769911184307752,-2.0,3.0630528372500483,0.0,33.87085481542434
3.769911184307752,-2.0,3.0630528372500483,1.0,31.68507009978001
3.769911184307752,-2.0,3.0630528372500483,2.0,31.56664022733234
3.769911184307752,-2.0,3.0630528372500483,3.0,32.55778663647056
3.769911184307752,-2.0,3.0630528372500483,4.0,39.3409338616463
3.769911184307752,-2.0,3.0630528372500483,5.0,52.1524582691352
3.769911184307752,-2.0,3.0630528372500483,6.0,71.8005569779604
3.769911184307752,-2.0,3.0630528372500483,7.0,106.37522481131296
3.769911184307752,-2.0,3.141592653589793,-2.0,78.0956216548233
3.769911184307752,-2.0,3.141592653589793,-1.0,42.453828157925486
3.769911184307752,-2.0,3.141592653589793,0.0,33.645646093236564
3.769911184307752,-2.0,3.141592653589793,1.0,31.679186630622613
3.769911184307752,-2.0,3.141592653589793,2.0,31.60469933572388
3.769911184307752,-2.0,3.141592653589793,3.0,32.744531490767
3.769911184307752,-2.0,3.141592653589793,4.0,40.34414731575033
3.769911184307752,-2.0,3.141592653589793,5.0,53.9838660176218
3.769911184307752,-2.0,3.141592653589793,6.0,74.13869794094539
3.769911184307752,-2.0,3.141592653589793,7.0,109.60161182435972
3.769911184307752,-2.0,3.220132469929538,-2.0,72.50413801659012
3.769911184307752,-2.0,3.220132469929538,-1.0,41.46944791798413
3.769911184307752,-2.0,3.220132469929538,0.0,33.44670988924131
3.769911184307752,-2.0,3.220132469929538,1.0,31.677395076349192
3.769911184307752,-2.0,3.220132469929538,2.0,31.64569721123039
3.769911184307752,-2.0,3.220132469929538,3.0,32.992361000789685
3.769911184307752,-2.0,3.220132469929538,4.0,41.73185638039625
3.769911184307752,-2.0,3.220132469929538,5.0,56.23041413813542
3.769911184307752,-2.0,3.220132469929538,6.0,76.80972257124279
3.769911184307752,-2.0,3.220132469929538,7.0,113.16237193995757
3.769911184307752,-2.0,3.2986722862692828,-2.0,67.87052013679914
3.769911184307752,-2.0,3.2986722862692828,-1.0,40.53623589018001
3.769911184307752,-2.0,3.2986722862692828,0.0,33.27212630949864
3.769911184307752,-2.0,3.2986722862692828,1.0,31.68020594100145
3.769911184307752,-2.0,3.2986722862692828,2.0,31.689301453749973
3.769911184307752,-2.0,3.2986722862692828,3.0,33.30042915245451
3.769911184307752,-2.0,3.2986722862692828,4.0,43.90506021722256
3.769911184307752,-2.0,3.2986722862692828,5.0,59.177383370820976
3.769911184307752,-2.0,3.2986722862692828,6.0,79.92349692825954
3.769911184307752,-2.0,3.2986722862692828,7.0,117.14231547609128
3.769911184307752,-2.0,3.2986722862692828,8.0,185.7881592829779
3.769911184307752,-2.0,3.377212102609028,-2.0,63.969666829398
3.769911184307752,-2.0,3.377212102609028,-1.0,39.64731077515496
3.769911184307752,-2.0,3.377212102609028,0.0,33.12038664993023
3.769911184307752,-2.0,3.377212102609028,1.0,31.687759893164163
3.769911184307752,-2.0,3.377212102609028,2.0,31.73511655694144
3.769911184307752,-2.0,3.377212102609028,3.0,33.76831712379882
3.769911184307752,-2.0,3.377212102609028,4.0,46.81257473090625
3.769911184307752,-2.0,3.377212102609028,5.0,62.35348497032302
3.769911184307752,-2.0,3.377212102609028,6.0,83.73639262331392
3.769911184307752,-2.0,3.377212102609028,7.0,121.59714751079522
3.769911184307752,-2.0,3.4557519189487724,-2.0,60.62043163027569
3.769911184307752,-2.0,3.4557519189487724,-1.0,38.826679288328826
3.769911184307752,-2.0,3.4557519189487724,0.0,32.99034373758808
3.769911184307752,-2.0,3.4557519189487724,1.0,31.70012765564605
3.769911184307752,-2.0,3.4557519189487724,2.0,31.78243813550278
3.769911184307752,-2.0,3.4557519189487724,3.0,34.934930534299355
3.769911184307752,-2.0,3.4557519189487724,4.0,49.59530221540034
3.769911184307752,-2.0,3.4557519189487724,5.0,65.63786352533899
3.769911184307752,-2.0,3.4557519189487724,6.0,88.76086999137813
3.769911184307752,-2.0,3.4557519189487724,7.0,126.75353421602098
3.769911184307752,-2.0,3.5342917352885173,-2.0,57.70485082346919
3.769911184307752,-2.0,3.5342917352885173,-1.0,38.1026080653772
3.769911184307752,-2.0,3.5342917352885173,0.0,32.88116968319129
3.769911184307752,-2.0,3.5342917352885173,1.0,31.717635402361847
3.769911184307752,-2.0,3.5342917352885173,2.0,31.830293153545178
3.769911184307752,-2.0,3.5342917352885173,3.0,36.81697380729052
3.769911184307752,-2.0,3.5342917352885173,4.0,52.33682490008497
3.769911184307752,-2.0,3.5342917352885173,5.0,69.52349960709051
3.769911184307752,-2.0,3.5342917352885173,6.0,94.29119567721548
3.769911184307752,-2.0,3.5342917352885173,7.0,133.50820703872503
3.769911184307752,-2.0,3.612831551628262,-2.0,55.10332153503383
3.769911184307752,-2.0,3.612831551628262,-1.0,37.49401058424777
3.769911184307752,-2.0,3.612831551628262,0.0,32.792244785041426
3.769911184307752,-2.0,3.612831551628262,1.0,31.740524668680862
3.769911184307752,-2.0,3.612831551628262,2.0,31.87812520155251
3.769911184307752,-2.0,3.612831551628262,3.0,39.03659567667523
3.769911184307752,-2.0,3.612831551628262,4.0,55.41821525757569
3.769911184307752,-2.0,3.612831551628262,5.0,73.67329697365942
3.769911184307752,-2.0,3.612831551628262,6.0,100.25866059744962
3.769911184307752,-2.0,3.612831551628262,7.0,143.62678701837595
3.769911184307752,-2.0,3.691371367968007,-2.0,52.78211316572561
3.769911184307752,-2.0,3.691371367968007,-1.0,36.98783166380181
3.769911184307752,-2.0,3.691371367968007,0.0,32.72311356034742
3.769911184307752,-2.0,3.691371367968007,1.0,31.768879174541944
3.769911184307752,-2.0,3.691371367968007,2.0,31.929922190571705
3.769911184307752,-2.0,3.691371367968007,3.0,41.73982763808245
3.769911184307752,-2.0,3.691371367968007,4.0,58.5978596729229
3.769911184307752,-2.0,3.691371367968007,5.0,78.44486805482892
3.769911184307752,-2.0,3.691371367968007,6.0,107.88162098670232
3.769911184307752,-2.0,3.691371367968007,7.0,154.75320405245486
3.769911184307752,-2.0,3.769911184307752,-3.0,133.68799613283892
3.769911184307752,-2.0,3.769911184307752,-2.0,50.74349546306346
3.769911184307752,-2.0,3.769911184307752,-1.0,36.5726276644942
3.769911184307752,-2.0,3.769911184307752,0.0,32.67324986009713
3.769911184307752,-2.0,3.769911184307752,1.0,31.80252192790589
3.769911184307752,-2.0,3.769911184307752,2.0,32.1264698834662
3.769911184307752,-2.0,3.769911184307752,3.0,44.96780209907616
3.769911184307752,-2.0,3.769911184307752,4.0,62.36354929783219
3.769911184307752,-2.0,3.769911184307752,5.0,84.04850738999649
3.769911184307752,-2.0,3.769911184307752,6.0,116.40422095975372
3.769911184307752,-2.0,3.769911184307752,7.0,169.58450955870535
3.769911184307752,-2.0,3.848451000647497,-3.0,110.95312942454028
